symbol,market_group,timeframe,layer_type,label,price,start_time,end_time,color,style,source,is_operational
XCUUSD.r,Metals,H1,fibonacci_1_0,Fib 100,13572.15,2026-05-18 07:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
XCUUSD.r,Metals,H1,fibonacci_0_236,Fib 23.6,13810.785,2026-05-18 07:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XCUUSD.r,Metals,H1,fibonacci_0_382,Fib 38.2,13765.182,2026-05-18 07:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XCUUSD.r,Metals,H1,fibonacci_0_5,Fib 50,13728.325,2026-05-18 07:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XCUUSD.r,Metals,H1,fibonacci_0_618,Fib 61.8,13691.468,2026-05-18 07:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XCUUSD.r,Metals,H1,fibonacci_0_786,Fib 78.6,13638.993,2026-05-18 07:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XCUUSD.r,Metals,H1,fibonacci_1_272,Fib ext 1.272,13969.459,2026-05-18 07:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
XCUUSD.r,Metals,H1,fibonacci_1_618,Fib ext 1.618,14077.532,2026-05-18 07:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
XCUUSD.r,Metals,H4,fibonacci_0_0,Fib 0,13388.9,2026-04-23 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
XCUUSD.r,Metals,H4,fibonacci_1_0,Fib 100,14185.05,2026-04-23 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
XCUUSD.r,Metals,H4,fibonacci_0_236,Fib 23.6,13576.791,2026-04-23 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XCUUSD.r,Metals,H4,fibonacci_0_382,Fib 38.2,13693.029,2026-04-23 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XCUUSD.r,Metals,H4,fibonacci_0_5,Fib 50,13786.975,2026-04-23 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XCUUSD.r,Metals,H4,fibonacci_0_618,Fib 61.8,13880.921,2026-04-23 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XCUUSD.r,Metals,H4,fibonacci_0_786,Fib 78.6,14014.674,2026-04-23 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XCUUSD.r,Metals,H4,fibonacci_1_272,Fib ext 1.272,13172.347,2026-04-23 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
XCUUSD.r,Metals,H4,fibonacci_1_618,Fib ext 1.618,12896.879,2026-04-23 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
XPDUSD,Metals,H1,fibonacci_0_0,Fib 0,1296.2,2026-05-21 08:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
XPDUSD,Metals,H1,fibonacci_1_0,Fib 100,1376.36,2026-05-21 08:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
XPDUSD,Metals,H1,fibonacci_0_236,Fib 23.6,1315.1178,2026-05-21 08:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XPDUSD,Metals,H1,fibonacci_0_382,Fib 38.2,1326.8211,2026-05-21 08:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XPDUSD,Metals,H1,fibonacci_0_5,Fib 50,1336.28,2026-05-21 08:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XPDUSD,Metals,H1,fibonacci_0_618,Fib 61.8,1345.7389,2026-05-21 08:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XPDUSD,Metals,H1,fibonacci_0_786,Fib 78.6,1359.2058,2026-05-21 08:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XPDUSD,Metals,H1,fibonacci_1_272,Fib ext 1.272,1274.3965,2026-05-21 08:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
XPDUSD,Metals,H1,fibonacci_1_618,Fib ext 1.618,1246.6611,2026-05-21 08:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
XPDUSD,Metals,H4,fibonacci_0_0,Fib 0,799.27,2026-04-24 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
XPDUSD,Metals,H4,fibonacci_1_0,Fib 100,1525,2026-04-24 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
XPDUSD,Metals,H4,fibonacci_0_236,Fib 23.6,970.54228,2026-04-24 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XPDUSD,Metals,H4,fibonacci_0_382,Fib 38.2,1076.4989,2026-04-24 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XPDUSD,Metals,H4,fibonacci_0_5,Fib 50,1162.135,2026-04-24 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XPDUSD,Metals,H4,fibonacci_0_618,Fib 61.8,1247.7711,2026-04-24 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XPDUSD,Metals,H4,fibonacci_0_786,Fib 78.6,1369.6938,2026-04-24 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XPDUSD,Metals,H4,fibonacci_1_272,Fib ext 1.272,601.87144,2026-04-24 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
XPDUSD,Metals,H4,fibonacci_1_618,Fib ext 1.618,350.76886,2026-04-24 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
XPTUSD,Metals,H1,fibonacci_0_0,Fib 0,1738.16,2026-05-21 08:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
XPTUSD,Metals,H1,fibonacci_1_0,Fib 100,1903.83,2026-05-21 08:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
XPTUSD,Metals,H1,fibonacci_0_236,Fib 23.6,1777.2581,2026-05-21 08:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XPTUSD,Metals,H1,fibonacci_0_382,Fib 38.2,1801.4459,2026-05-21 08:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XPTUSD,Metals,H1,fibonacci_0_5,Fib 50,1820.995,2026-05-21 08:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XPTUSD,Metals,H1,fibonacci_0_618,Fib 61.8,1840.5441,2026-05-21 08:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XPTUSD,Metals,H1,fibonacci_0_786,Fib 78.6,1868.3766,2026-05-21 08:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XPTUSD,Metals,H1,fibonacci_1_272,Fib ext 1.272,1693.0978,2026-05-21 08:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
XPTUSD,Metals,H1,fibonacci_1_618,Fib ext 1.618,1635.7759,2026-05-21 08:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
XPTUSD,Metals,H4,fibonacci_0_0,Fib 0,2099.6,2026-04-24 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
XPTUSD,Metals,H4,fibonacci_1_0,Fib 100,1549.66,2026-04-24 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
XPTUSD,Metals,H4,fibonacci_0_236,Fib 23.6,1969.8142,2026-04-24 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XPTUSD,Metals,H4,fibonacci_0_382,Fib 38.2,1889.5229,2026-04-24 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XPTUSD,Metals,H4,fibonacci_0_5,Fib 50,1824.63,2026-04-24 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XPTUSD,Metals,H4,fibonacci_0_618,Fib 61.8,1759.7371,2026-04-24 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XPTUSD,Metals,H4,fibonacci_0_786,Fib 78.6,1667.3472,2026-04-24 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XPTUSD,Metals,H4,fibonacci_1_272,Fib ext 1.272,2249.1837,2026-04-24 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
XPTUSD,Metals,H4,fibonacci_1_618,Fib ext 1.618,2439.4629,2026-04-24 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
