timeframe,asset_1,asset_2,pair,metric,window,latest_corr,previous_corr,delta_prev,mean_corr,latest_abs,obs,is_read_only,can_execute_order,signals_generated
D1,EURNZD.r,NZDJPY.r,EURNZD.r | NZDJPY.r,kendall,60,-0.511864,-0.511864,0.0,-0.511864,0.511864,60,True,False,False
D1,EURNZD.r,NZDJPY.r,EURNZD.r | NZDJPY.r,dcor,60,0.693507,0.685331,0.008176,0.689419,0.693507,60,True,False,False
D1,EURNZD.r,NZDUSD.r,EURNZD.r | NZDUSD.r,pearson,60,-0.711329,-0.768982,0.057653,-0.740156,0.711329,60,True,False,False
D1,EURNZD.r,NZDUSD.r,EURNZD.r | NZDUSD.r,spearman,60,-0.701695,-0.733815,0.03212,-0.717755,0.701695,60,True,False,False
D1,EURNZD.r,NZDUSD.r,EURNZD.r | NZDUSD.r,kendall,60,-0.553672,-0.557062,0.00339,-0.555367,0.553672,60,True,False,False
D1,EURNZD.r,NZDUSD.r,EURNZD.r | NZDUSD.r,dcor,60,0.693747,0.718045,-0.024298,0.705896,0.693747,60,True,False,False
D1,EURNZD.r,RPLUSD,EURNZD.r | RPLUSD,pearson,60,-0.481161,-0.428595,-0.052566,-0.454878,0.481161,60,True,False,False
D1,EURNZD.r,RPLUSD,EURNZD.r | RPLUSD,spearman,60,-0.379939,-0.518477,0.138538,-0.449208,0.379939,60,True,False,False
D1,EURNZD.r,RPLUSD,EURNZD.r | RPLUSD,kendall,60,-0.267797,-0.344633,0.076836,-0.306215,0.267797,60,True,False,False
D1,EURNZD.r,RPLUSD,EURNZD.r | RPLUSD,dcor,60,0.419586,0.540663,-0.121077,0.480125,0.419586,60,True,False,False
D1,EURNZD.r,SPA35,EURNZD.r | SPA35,pearson,60,-0.240207,-0.276403,0.036197,-0.258305,0.240207,60,True,False,False
D1,EURNZD.r,SPA35,EURNZD.r | SPA35,spearman,60,-0.210392,-0.313643,0.103251,-0.262017,0.210392,60,True,False,False
D1,EURNZD.r,SPA35,EURNZD.r | SPA35,kendall,60,-0.144633,-0.228249,0.083616,-0.186441,0.144633,60,True,False,False
D1,EURNZD.r,SPA35,EURNZD.r | SPA35,dcor,60,0.258018,0.31094,-0.052922,0.284479,0.258018,60,True,False,False
D1,EURNZD.r,UK100,EURNZD.r | UK100,pearson,60,-0.292084,-0.382274,0.09019,-0.337179,0.292084,60,True,False,False
D1,EURNZD.r,UK100,EURNZD.r | UK100,spearman,60,-0.282078,-0.315532,0.033454,-0.298805,0.282078,60,True,False,False
D1,EURNZD.r,UK100,EURNZD.r | UK100,kendall,60,-0.212429,-0.215819,0.00339,-0.214124,0.212429,60,True,False,False
D1,EURNZD.r,UK100,EURNZD.r | UK100,dcor,60,0.336288,0.339716,-0.003429,0.338002,0.336288,60,True,False,False
D1,EURNZD.r,US100,EURNZD.r | US100,pearson,60,-0.481864,-0.523317,0.041453,-0.50259,0.481864,60,True,False,False
D1,EURNZD.r,US100,EURNZD.r | US100,spearman,60,-0.439011,-0.547485,0.108475,-0.493248,0.439011,60,True,False,False
D1,EURNZD.r,US100,EURNZD.r | US100,kendall,60,-0.310734,-0.39887,0.088136,-0.354802,0.310734,60,True,False,False
D1,EURNZD.r,US100,EURNZD.r | US100,dcor,60,0.450329,0.542753,-0.092424,0.496541,0.450329,60,True,False,False
D1,EURNZD.r,US30,EURNZD.r | US30,pearson,60,-0.548024,-0.405814,-0.14221,-0.476919,0.548024,60,True,False,False
D1,EURNZD.r,US30,EURNZD.r | US30,spearman,60,-0.484635,-0.383495,-0.101139,-0.434065,0.484635,60,True,False,False
D1,EURNZD.r,US30,EURNZD.r | US30,kendall,60,-0.332203,-0.267797,-0.064407,-0.3,0.332203,60,True,False,False
D1,EURNZD.r,US30,EURNZD.r | US30,dcor,60,0.503793,0.40489,0.098903,0.454341,0.503793,60,True,False,False
D1,EURNZD.r,US500,EURNZD.r | US500,pearson,60,-0.509084,-0.516829,0.007745,-0.512957,0.509084,60,True,False,False
D1,EURNZD.r,US500,EURNZD.r | US500,spearman,60,-0.455738,-0.474743,0.019005,-0.46524,0.455738,60,True,False,False
D1,EURNZD.r,US500,EURNZD.r | US500,kendall,60,-0.305085,-0.337853,0.032768,-0.321469,0.305085,60,True,False,False
D1,EURNZD.r,US500,EURNZD.r | US500,dcor,60,0.468043,0.499932,-0.031889,0.483987,0.468043,60,True,False,False
D1,EURNZD.r,USDCAD.r,EURNZD.r | USDCAD.r,pearson,60,0.314978,0.324808,-0.00983,0.319893,0.314978,60,True,False,False
D1,EURNZD.r,USDCAD.r,EURNZD.r | USDCAD.r,spearman,60,0.402223,0.341539,0.060684,0.371881,0.402223,60,True,False,False
D1,EURNZD.r,USDCAD.r,EURNZD.r | USDCAD.r,kendall,60,0.281356,0.231638,0.049718,0.256497,0.281356,60,True,False,False
D1,EURNZD.r,USDCAD.r,EURNZD.r | USDCAD.r,dcor,60,0.45223,0.357621,0.094609,0.404925,0.45223,60,True,False,False
D1,EURNZD.r,USDCHF.r,EURNZD.r | USDCHF.r,pearson,60,0.105178,-0.215736,0.320914,-0.055279,0.105178,60,True,False,False
D1,EURNZD.r,USDCHF.r,EURNZD.r | USDCHF.r,spearman,60,0.210003,-0.208725,0.418727,0.000639,0.210003,60,True,False,False
D1,EURNZD.r,USDCHF.r,EURNZD.r | USDCHF.r,kendall,60,0.153672,-0.142373,0.296045,0.00565,0.153672,60,True,False,False
D1,EURNZD.r,USDCHF.r,EURNZD.r | USDCHF.r,dcor,60,0.32292,0.305243,0.017677,0.314081,0.32292,60,True,False,False
D1,EURNZD.r,USDHKD.r,EURNZD.r | USDHKD.r,pearson,60,-0.015462,-0.045658,0.030196,-0.03056,0.015462,60,True,False,False
D1,EURNZD.r,USDHKD.r,EURNZD.r | USDHKD.r,spearman,60,0.114976,-0.039956,0.154932,0.03751,0.114976,60,True,False,False
D1,EURNZD.r,USDHKD.r,EURNZD.r | USDHKD.r,kendall,60,0.065537,-0.033898,0.099435,0.015819,0.065537,60,True,False,False
D1,EURNZD.r,USDHKD.r,EURNZD.r | USDHKD.r,dcor,60,0.225455,0.189119,0.036336,0.207287,0.225455,60,True,False,False
D1,EURNZD.r,USDJPY,EURNZD.r | USDJPY,pearson,60,0.063292,-0.252712,0.316004,-0.09471,0.063292,60,True,False,False
D1,EURNZD.r,USDJPY,EURNZD.r | USDJPY,spearman,60,0.122312,-0.227452,0.349764,-0.05257,0.122312,60,True,False,False
D1,EURNZD.r,USDJPY,EURNZD.r | USDJPY,kendall,60,0.088136,-0.149153,0.237288,-0.030508,0.088136,60,True,False,False
D1,EURNZD.r,USDJPY,EURNZD.r | USDJPY,dcor,60,0.234001,0.3307,-0.0967,0.282351,0.234001,60,True,False,False
D1,EURNZD.r,USDMXN.r,EURNZD.r | USDMXN.r,pearson,60,0.52542,0.2473,0.27812,0.38636,0.52542,60,True,False,False
D1,EURNZD.r,USDMXN.r,EURNZD.r | USDMXN.r,spearman,60,0.51342,0.203946,0.309475,0.358683,0.51342,60,True,False,False
D1,EURNZD.r,USDMXN.r,EURNZD.r | USDMXN.r,kendall,60,0.374011,0.136723,0.237288,0.255367,0.374011,60,True,False,False
D1,EURNZD.r,USDMXN.r,EURNZD.r | USDMXN.r,dcor,60,0.535958,0.299435,0.236523,0.417696,0.535958,60,True,False,False
D1,EURNZD.r,USDNOK.r,EURNZD.r | USDNOK.r,pearson,60,0.432993,0.24289,0.190103,0.337941,0.432993,60,True,False,False
D1,EURNZD.r,USDNOK.r,EURNZD.r | USDNOK.r,spearman,60,0.417672,0.249125,0.168547,0.333398,0.417672,60,True,False,False
D1,EURNZD.r,USDNOK.r,EURNZD.r | USDNOK.r,kendall,60,0.293785,0.176271,0.117514,0.235028,0.293785,60,True,False,False
D1,EURNZD.r,USDNOK.r,EURNZD.r | USDNOK.r,dcor,60,0.464314,0.296621,0.167693,0.380467,0.464314,60,True,False,False
D1,EURNZD.r,USDSEK.r,EURNZD.r | USDSEK.r,pearson,60,0.397711,0.214289,0.183422,0.306,0.397711,60,True,False,False
D1,EURNZD.r,USDSEK.r,EURNZD.r | USDSEK.r,spearman,60,0.403279,0.187941,0.215338,0.29561,0.403279,60,True,False,False
D1,EURNZD.r,USDSEK.r,EURNZD.r | USDSEK.r,kendall,60,0.288136,0.138983,0.149153,0.213559,0.288136,60,True,False,False
D1,EURNZD.r,USDSEK.r,EURNZD.r | USDSEK.r,dcor,60,0.452422,0.308834,0.143588,0.380628,0.452422,60,True,False,False
D1,EURNZD.r,USDSGD.r,EURNZD.r | USDSGD.r,pearson,60,0.401843,0.037505,0.364339,0.219674,0.401843,60,True,False,False
D1,EURNZD.r,USDSGD.r,EURNZD.r | USDSGD.r,spearman,60,0.441011,-0.029564,0.470575,0.205724,0.441011,60,True,False,False
D1,EURNZD.r,USDSGD.r,EURNZD.r | USDSGD.r,kendall,60,0.317514,-0.014689,0.332203,0.151412,0.317514,60,True,False,False
D1,EURNZD.r,USDSGD.r,EURNZD.r | USDSGD.r,dcor,60,0.482764,0.209376,0.273388,0.34607,0.482764,60,True,False,False
D1,EURNZD.r,USDZAR.r,EURNZD.r | USDZAR.r,pearson,60,0.556889,0.21316,0.343729,0.385024,0.556889,60,True,False,False
D1,EURNZD.r,USDZAR.r,EURNZD.r | USDZAR.r,spearman,60,0.573048,0.163823,0.409225,0.368436,0.573048,60,True,False,False
D1,EURNZD.r,USDZAR.r,EURNZD.r | USDZAR.r,kendall,60,0.415819,0.124294,0.291525,0.270056,0.415819,60,True,False,False
D1,EURNZD.r,USDZAR.r,EURNZD.r | USDZAR.r,dcor,60,0.554857,0.266441,0.288416,0.410649,0.554857,60,True,False,False
D1,EURNZD.r,WTI,EURNZD.r | WTI,pearson,60,0.205827,-0.296736,0.502563,-0.045454,0.205827,60,True,False,False
D1,EURNZD.r,WTI,EURNZD.r | WTI,spearman,60,0.17716,-0.288691,0.465852,-0.055765,0.17716,60,True,False,False
D1,EURNZD.r,WTI,EURNZD.r | WTI,kendall,60,0.119774,-0.20113,0.320904,-0.040678,0.119774,60,True,False,False
D1,EURNZD.r,WTI,EURNZD.r | WTI,dcor,60,0.250607,0.314943,-0.064336,0.282775,0.250607,60,True,False,False
D1,EURNZD.r,XAGEUR.r,EURNZD.r | XAGEUR.r,pearson,60,-0.285219,-0.030244,-0.254975,-0.157731,0.285219,60,True,False,False
D1,EURNZD.r,XAGEUR.r,EURNZD.r | XAGEUR.r,spearman,60,-0.286079,-0.051181,-0.234899,-0.16863,0.286079,60,True,False,False
D1,EURNZD.r,XAGEUR.r,EURNZD.r | XAGEUR.r,kendall,60,-0.19887,-0.040678,-0.158192,-0.119774,0.19887,60,True,False,False
D1,EURNZD.r,XAGEUR.r,EURNZD.r | XAGEUR.r,dcor,60,0.325572,0.220154,0.105418,0.272863,0.325572,60,True,False,False
D1,EURNZD.r,XAGUSD.r,EURNZD.r | XAGUSD.r,pearson,60,-0.289548,-0.025959,-0.263589,-0.157753,0.289548,60,True,False,False
D1,EURNZD.r,XAGUSD.r,EURNZD.r | XAGUSD.r,spearman,60,-0.282578,-0.053682,-0.228897,-0.16813,0.282578,60,True,False,False
D1,EURNZD.r,XAGUSD.r,EURNZD.r | XAGUSD.r,kendall,60,-0.20226,-0.049718,-0.152542,-0.125989,0.20226,60,True,False,False
D1,EURNZD.r,XAGUSD.r,EURNZD.r | XAGUSD.r,dcor,60,0.332282,0.224179,0.108104,0.27823,0.332282,60,True,False,False
D1,EURNZD.r,XAUEUR.r,EURNZD.r | XAUEUR.r,pearson,60,-0.340485,0.001188,-0.341672,-0.169648,0.340485,60,True,False,False
D1,EURNZD.r,XAUEUR.r,EURNZD.r | XAUEUR.r,spearman,60,-0.309697,0.00489,-0.314587,-0.152403,0.309697,60,True,False,False
D1,EURNZD.r,XAUEUR.r,EURNZD.r | XAUEUR.r,kendall,60,-0.219209,0.00791,-0.227119,-0.10565,0.219209,60,True,False,False
D1,EURNZD.r,XAUEUR.r,EURNZD.r | XAUEUR.r,dcor,60,0.358415,0.23239,0.126025,0.295402,0.358415,60,True,False,False
D1,EURNZD.r,XAUUSD.r,EURNZD.r | XAUUSD.r,pearson,60,-0.35284,0.05064,-0.403481,-0.1511,0.35284,60,True,False,False
D1,EURNZD.r,XAUUSD.r,EURNZD.r | XAUUSD.r,spearman,60,-0.338316,0.050014,-0.38833,-0.144151,0.338316,60,True,False,False
D1,EURNZD.r,XAUUSD.r,EURNZD.r | XAUUSD.r,kendall,60,-0.244068,0.029379,-0.273446,-0.107345,0.244068,60,True,False,False
D1,EURNZD.r,XAUUSD.r,EURNZD.r | XAUUSD.r,dcor,60,0.373464,0.208571,0.164892,0.291017,0.373464,60,True,False,False
D1,EURNZD.r,XCUUSD.r,EURNZD.r | XCUUSD.r,pearson,60,-0.324884,-0.318554,-0.00633,-0.321719,0.324884,60,True,False,False
D1,EURNZD.r,XCUUSD.r,EURNZD.r | XCUUSD.r,spearman,60,-0.398444,-0.255071,-0.143373,-0.326757,0.398444,60,True,False,False
D1,EURNZD.r,XCUUSD.r,EURNZD.r | XCUUSD.r,kendall,60,-0.272316,-0.174011,-0.098305,-0.223164,0.272316,60,True,False,False
D1,EURNZD.r,XCUUSD.r,EURNZD.r | XCUUSD.r,dcor,60,0.409342,0.307654,0.101688,0.358498,0.409342,60,True,False,False
D1,EURNZD.r,XPDUSD,EURNZD.r | XPDUSD,pearson,60,-0.35526,-0.039185,-0.316075,-0.197222,0.35526,60,True,False,False
D1,EURNZD.r,XPDUSD,EURNZD.r | XPDUSD,spearman,60,-0.365935,-0.05985,-0.306085,-0.212892,0.365935,60,True,False,False
D1,EURNZD.r,XPDUSD,EURNZD.r | XPDUSD,kendall,60,-0.253107,-0.049718,-0.20339,-0.151412,0.253107,60,True,False,False
D1,EURNZD.r,XPDUSD,EURNZD.r | XPDUSD,dcor,60,0.375498,0.254584,0.120914,0.315041,0.375498,60,True,False,False
D1,EURNZD.r,XPTUSD,EURNZD.r | XPTUSD,pearson,60,-0.443802,-0.009926,-0.433876,-0.226864,0.443802,60,True,False,False
D1,EURNZD.r,XPTUSD,EURNZD.r | XPTUSD,spearman,60,-0.494193,0.00628,-0.500472,-0.243957,0.494193,60,True,False,False
D1,EURNZD.r,XPTUSD,EURNZD.r | XPTUSD,kendall,60,-0.341243,-0.010169,-0.331073,-0.175706,0.341243,60,True,False,False
D1,EURNZD.r,XPTUSD,EURNZD.r | XPTUSD,dcor,60,0.479104,0.250592,0.228512,0.364848,0.479104,60,True,False,False
D1,EURO50,EURUSD.r,EURO50 | EURUSD.r,pearson,60,0.21617,0.026019,0.190151,0.121095,0.21617,60,True,False,False
D1,EURO50,EURUSD.r,EURO50 | EURUSD.r,spearman,60,0.109808,0.14354,-0.033732,0.126674,0.109808,60,True,False,False
D1,EURO50,EURUSD.r,EURO50 | EURUSD.r,kendall,60,0.055367,0.099435,-0.044068,0.077401,0.055367,60,True,False,False
D1,EURO50,EURUSD.r,EURO50 | EURUSD.r,dcor,60,0.248541,0.245697,0.002844,0.247119,0.248541,60,True,False,False
D1,EURO50,FRA40,EURO50 | FRA40,pearson,60,0.879725,0.882568,-0.002843,0.881146,0.879725,60,True,False,False
D1,EURO50,FRA40,EURO50 | FRA40,spearman,60,0.835454,0.87691,-0.041456,0.856182,0.835454,60,True,False,False
D1,EURO50,FRA40,EURO50 | FRA40,kendall,60,0.661017,0.703955,-0.042938,0.682486,0.661017,60,True,False,False
D1,EURO50,FRA40,EURO50 | FRA40,dcor,60,0.828529,0.862939,-0.034409,0.845734,0.828529,60,True,False,False
D1,EURO50,GBPAUD.r,EURO50 | GBPAUD.r,pearson,60,-0.395502,-0.464976,0.069473,-0.430239,0.395502,60,True,False,False
D1,EURO50,GBPAUD.r,EURO50 | GBPAUD.r,spearman,60,-0.354376,-0.227674,-0.126702,-0.291025,0.354376,60,True,False,False
D1,EURO50,GBPAUD.r,EURO50 | GBPAUD.r,kendall,60,-0.240678,-0.150282,-0.090395,-0.19548,0.240678,60,True,False,False
D1,EURO50,GBPAUD.r,EURO50 | GBPAUD.r,dcor,60,0.392098,0.384249,0.007849,0.388173,0.392098,60,True,False,False
D1,EURO50,GBPCAD.r,EURO50 | GBPCAD.r,pearson,60,0.372458,0.043495,0.328964,0.207977,0.372458,60,True,False,False
D1,EURO50,GBPCAD.r,EURO50 | GBPCAD.r,spearman,60,0.367824,0.168602,0.199222,0.268213,0.367824,60,True,False,False
D1,EURO50,GBPCAD.r,EURO50 | GBPCAD.r,kendall,60,0.238418,0.126554,0.111864,0.182486,0.238418,60,True,False,False
D1,EURO50,GBPCAD.r,EURO50 | GBPCAD.r,dcor,60,0.364069,0.303477,0.060592,0.333773,0.364069,60,True,False,False
D1,EURO50,GBPCHF.r,EURO50 | GBPCHF.r,pearson,60,0.272469,0.193031,0.079438,0.23275,0.272469,60,True,False,False
D1,EURO50,GBPCHF.r,EURO50 | GBPCHF.r,spearman,60,0.313476,0.156599,0.156877,0.235038,0.313476,60,True,False,False
D1,EURO50,GBPCHF.r,EURO50 | GBPCHF.r,kendall,60,0.221469,0.101695,0.119774,0.161582,0.221469,60,True,False,False
D1,EURO50,GBPCHF.r,EURO50 | GBPCHF.r,dcor,60,0.354488,0.28547,0.069018,0.319979,0.354488,60,True,False,False
D1,EURO50,GBPJPY.r,EURO50 | GBPJPY.r,pearson,60,0.173474,0.143589,0.029885,0.158532,0.173474,60,True,False,False
D1,EURO50,GBPJPY.r,EURO50 | GBPJPY.r,spearman,60,0.184496,0.065963,0.118533,0.125229,0.184496,60,True,False,False
D1,EURO50,GBPJPY.r,EURO50 | GBPJPY.r,kendall,60,0.128814,0.054237,0.074576,0.091525,0.128814,60,True,False,False
D1,EURO50,GBPJPY.r,EURO50 | GBPJPY.r,dcor,60,0.230478,0.218802,0.011676,0.22464,0.230478,60,True,False,False
D1,EURO50,GBPNZD.r,EURO50 | GBPNZD.r,pearson,60,-0.244582,-0.435103,0.190521,-0.339843,0.244582,60,True,False,False
D1,EURO50,GBPNZD.r,EURO50 | GBPNZD.r,spearman,60,-0.181662,-0.334315,0.152654,-0.257988,0.181662,60,True,False,False
D1,EURO50,GBPNZD.r,EURO50 | GBPNZD.r,kendall,60,-0.120904,-0.231638,0.110734,-0.176271,0.120904,60,True,False,False
D1,EURO50,GBPNZD.r,EURO50 | GBPNZD.r,dcor,60,0.274617,0.403331,-0.128714,0.338974,0.274617,60,True,False,False
D1,EURO50,GBPUSD.r,EURO50 | GBPUSD.r,pearson,60,0.26762,0.076198,0.191422,0.171909,0.26762,60,True,False,False
D1,EURO50,GBPUSD.r,EURO50 | GBPUSD.r,spearman,60,0.219505,0.159933,0.059572,0.189719,0.219505,60,True,False,False
D1,EURO50,GBPUSD.r,EURO50 | GBPUSD.r,kendall,60,0.151412,0.116384,0.035028,0.133898,0.151412,60,True,False,False
D1,EURO50,GBPUSD.r,EURO50 | GBPUSD.r,dcor,60,0.26749,0.260495,0.006996,0.263993,0.26749,60,True,False,False
D1,EURO50,GER40,EURO50 | GER40,pearson,60,0.871171,0.898428,-0.027257,0.8848,0.871171,60,True,False,False
D1,EURO50,GER40,EURO50 | GER40,spearman,60,0.824285,0.853848,-0.029564,0.839066,0.824285,60,True,False,False
D1,EURO50,GER40,EURO50 | GER40,kendall,60,0.655367,0.682486,-0.027119,0.668927,0.655367,60,True,False,False
D1,EURO50,GER40,EURO50 | GER40,dcor,60,0.827873,0.850157,-0.022284,0.839015,0.827873,60,True,False,False
D1,EURO50,HK50,EURO50 | HK50,pearson,60,0.588006,0.621026,-0.03302,0.604516,0.588006,60,True,False,False
D1,EURO50,HK50,EURO50 | HK50,spearman,60,0.580939,0.455404,0.125535,0.518172,0.580939,60,True,False,False
D1,EURO50,HK50,EURO50 | HK50,kendall,60,0.413559,0.329944,0.083616,0.371751,0.413559,60,True,False,False
D1,EURO50,HK50,EURO50 | HK50,dcor,60,0.568689,0.499278,0.069411,0.533983,0.568689,60,True,False,False
D1,EURO50,ITA40,EURO50 | ITA40,pearson,60,0.814809,0.759862,0.054947,0.787335,0.814809,60,True,False,False
D1,EURO50,ITA40,EURO50 | ITA40,spearman,60,0.763657,0.767213,-0.003557,0.765435,0.763657,60,True,False,False
D1,EURO50,ITA40,EURO50 | ITA40,kendall,60,0.578531,0.59096,-0.012429,0.584746,0.578531,60,True,False,False
D1,EURO50,ITA40,EURO50 | ITA40,dcor,60,0.779568,0.760967,0.018601,0.770267,0.779568,60,True,False,False
D1,EURO50,JP225,EURO50 | JP225,pearson,60,0.741968,0.611882,0.130086,0.676925,0.741968,60,True,False,False
D1,EURO50,JP225,EURO50 | JP225,spearman,60,0.681356,0.387552,0.293804,0.534454,0.681356,60,True,False,False
D1,EURO50,JP225,EURO50 | JP225,kendall,60,0.508475,0.273446,0.235028,0.39096,0.508475,60,True,False,False
D1,EURO50,JP225,EURO50 | JP225,dcor,60,0.679645,0.582826,0.096819,0.631236,0.679645,60,True,False,False
D1,EURO50,LTCUSD,EURO50 | LTCUSD,pearson,60,0.377923,-0.003709,0.381633,0.187107,0.377923,60,True,False,False
D1,EURO50,LTCUSD,EURO50 | LTCUSD,spearman,60,0.427341,0.128925,0.298416,0.278133,0.427341,60,True,False,False
D1,EURO50,LTCUSD,EURO50 | LTCUSD,kendall,60,0.306215,0.087006,0.219209,0.19661,0.306215,60,True,False,False
D1,EURO50,LTCUSD,EURO50 | LTCUSD,dcor,60,0.415534,0.218594,0.196939,0.317064,0.415534,60,True,False,False
D1,EURO50,NZDCAD.r,EURO50 | NZDCAD.r,pearson,60,0.4497,0.488661,-0.038962,0.46918,0.4497,60,True,False,False
D1,EURO50,NZDCAD.r,EURO50 | NZDCAD.r,spearman,60,0.414893,0.474021,-0.059128,0.444457,0.414893,60,True,False,False
D1,EURO50,NZDCAD.r,EURO50 | NZDCAD.r,kendall,60,0.292655,0.335593,-0.042938,0.314124,0.292655,60,True,False,False
D1,EURO50,NZDCAD.r,EURO50 | NZDCAD.r,dcor,60,0.438998,0.47922,-0.040222,0.459109,0.438998,60,True,False,False
D1,EURO50,NZDCHF.r,EURO50 | NZDCHF.r,pearson,60,0.383623,0.475681,-0.092058,0.429652,0.383623,60,True,False,False
D1,EURO50,NZDCHF.r,EURO50 | NZDCHF.r,spearman,60,0.441289,0.31242,0.128869,0.376855,0.441289,60,True,False,False
D1,EURO50,NZDCHF.r,EURO50 | NZDCHF.r,kendall,60,0.319774,0.216949,0.102825,0.268362,0.319774,60,True,False,False
D1,EURO50,NZDCHF.r,EURO50 | NZDCHF.r,dcor,60,0.436469,0.396407,0.040062,0.416438,0.436469,60,True,False,False
D1,EURO50,NZDJPY.r,EURO50 | NZDJPY.r,pearson,60,0.273278,0.367738,-0.09446,0.320508,0.273278,60,True,False,False
D1,EURO50,NZDJPY.r,EURO50 | NZDJPY.r,spearman,60,0.275076,0.246235,0.028841,0.260656,0.275076,60,True,False,False
D1,EURO50,NZDJPY.r,EURO50 | NZDJPY.r,kendall,60,0.187571,0.172881,0.014689,0.180226,0.187571,60,True,False,False
D1,EURO50,NZDJPY.r,EURO50 | NZDJPY.r,dcor,60,0.307678,0.336304,-0.028626,0.321991,0.307678,60,True,False,False
D1,EURO50,NZDUSD.r,EURO50 | NZDUSD.r,pearson,60,0.324271,0.44757,-0.123299,0.38592,0.324271,60,True,False,False
D1,EURO50,NZDUSD.r,EURO50 | NZDUSD.r,spearman,60,0.281689,0.480856,-0.199166,0.381273,0.281689,60,True,False,False
D1,EURO50,NZDUSD.r,EURO50 | NZDUSD.r,kendall,60,0.19661,0.331073,-0.134463,0.263842,0.19661,60,True,False,False
D1,EURO50,NZDUSD.r,EURO50 | NZDUSD.r,dcor,60,0.33619,0.479721,-0.14353,0.407956,0.33619,60,True,False,False
D1,EURO50,RPLUSD,EURO50 | RPLUSD,pearson,60,0.458367,0.379893,0.078474,0.41913,0.458367,60,True,False,False
D1,EURO50,RPLUSD,EURO50 | RPLUSD,spearman,60,0.421395,0.382606,0.038789,0.402001,0.421395,60,True,False,False
D1,EURO50,RPLUSD,EURO50 | RPLUSD,kendall,60,0.293785,0.267797,0.025989,0.280791,0.293785,60,True,False,False
D1,EURO50,RPLUSD,EURO50 | RPLUSD,dcor,60,0.469305,0.376137,0.093168,0.422721,0.469305,60,True,False,False
D1,EURO50,SPA35,EURO50 | SPA35,pearson,60,0.77648,0.71983,0.05665,0.748155,0.77648,60,True,False,False
D1,EURO50,SPA35,EURO50 | SPA35,spearman,60,0.747319,0.745652,0.001667,0.746485,0.747319,60,True,False,False
D1,EURO50,SPA35,EURO50 | SPA35,kendall,60,0.59096,0.555932,0.035028,0.573446,0.59096,60,True,False,False
D1,EURO50,SPA35,EURO50 | SPA35,dcor,60,0.744256,0.726668,0.017588,0.735462,0.744256,60,True,False,False
D1,EURO50,UK100,EURO50 | UK100,pearson,60,0.810666,0.765355,0.045311,0.78801,0.810666,60,True,False,False
D1,EURO50,UK100,EURO50 | UK100,spearman,60,0.767102,0.689469,0.077633,0.728286,0.767102,60,True,False,False
D1,EURO50,UK100,EURO50 | UK100,kendall,60,0.59096,0.522034,0.068927,0.556497,0.59096,60,True,False,False
D1,EURO50,UK100,EURO50 | UK100,dcor,60,0.757616,0.699561,0.058055,0.728588,0.757616,60,True,False,False
D1,EURO50,US100,EURO50 | US100,pearson,60,0.723326,0.793717,-0.070391,0.758521,0.723326,60,True,False,False
D1,EURO50,US100,EURO50 | US100,spearman,60,0.762434,0.67741,0.085024,0.719922,0.762434,60,True,False,False
D1,EURO50,US100,EURO50 | US100,kendall,60,0.563842,0.507345,0.056497,0.535593,0.563842,60,True,False,False
D1,EURO50,US100,EURO50 | US100,dcor,60,0.733349,0.723949,0.0094,0.728649,0.733349,60,True,False,False
D1,EURO50,US30,EURO50 | US30,pearson,60,0.729951,0.806167,-0.076216,0.768059,0.729951,60,True,False,False
D1,EURO50,US30,EURO50 | US30,spearman,60,0.753265,0.752209,0.001056,0.752737,0.753265,60,True,False,False
D1,EURO50,US30,EURO50 | US30,kendall,60,0.562712,0.563842,-0.00113,0.563277,0.562712,60,True,False,False
D1,EURO50,US30,EURO50 | US30,dcor,60,0.711153,0.739365,-0.028212,0.725259,0.711153,60,True,False,False
D1,EURO50,US500,EURO50 | US500,pearson,60,0.787736,0.844955,-0.057219,0.816346,0.787736,60,True,False,False
D1,EURO50,US500,EURO50 | US500,spearman,60,0.830175,0.756877,0.073298,0.793526,0.830175,60,True,False,False
D1,EURO50,US500,EURO50 | US500,kendall,60,0.640678,0.588701,0.051977,0.614689,0.640678,60,True,False,False
D1,EURO50,US500,EURO50 | US500,dcor,60,0.798002,0.778664,0.019338,0.788333,0.798002,60,True,False,False
D1,EURO50,USDCAD.r,EURO50 | USDCAD.r,pearson,60,-0.014884,-0.058259,0.043375,-0.036571,0.014884,60,True,False,False
D1,EURO50,USDCAD.r,EURO50 | USDCAD.r,spearman,60,0.009892,-0.082801,0.092692,-0.036455,0.009892,60,True,False,False
D1,EURO50,USDCAD.r,EURO50 | USDCAD.r,kendall,60,0.011299,-0.054237,0.065537,-0.021469,0.011299,60,True,False,False
D1,EURO50,USDCAD.r,EURO50 | USDCAD.r,dcor,60,0.172024,0.198773,-0.026749,0.185399,0.172024,60,True,False,False
D1,EURO50,USDCHF.r,EURO50 | USDCHF.r,pearson,60,-0.031855,0.087146,-0.119001,0.027645,0.031855,60,True,False,False
D1,EURO50,USDCHF.r,EURO50 | USDCHF.r,spearman,60,0.019172,-0.093637,0.112809,-0.037233,0.019172,60,True,False,False
D1,EURO50,USDCHF.r,EURO50 | USDCHF.r,kendall,60,0.00565,-0.062147,0.067797,-0.028249,0.00565,60,True,False,False
