layer_id,enrichment_id,symbol,timeframe,layer_type,label,x0,x1,y0,y1,price,timestamp,style,source_field,is_study_only
macd_breakout_enrichment_v1|HK50|H4|BUY|225|macd_tp1_study,macd_breakout_enrichment_v1|HK50|H4|BUY|225,HK50,H4,macd_tp1_study,TP1 estudio,2026-06-03 04:00:00,2026-06-08 12:08:22.499286+00:00,25686.0,25686.0,25686.0,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|HK50|H4|BUY|225|macd_tp2_study,macd_breakout_enrichment_v1|HK50|H4|BUY|225,HK50,H4,macd_tp2_study,TP2 estudio,2026-06-03 04:00:00,2026-06-08 12:08:22.499286+00:00,26509.176,26509.176,26509.176,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|HK50|H4|BUY|225|macd_recent_breakout_marker,macd_breakout_enrichment_v1|HK50|H4|BUY|225,HK50,H4,macd_recent_breakout_marker,Ruptura reciente,,,,,25175.697142857145,2026-06-04 12:00:00,marker:#f6c90e,last_breakout_time|breakout_level,True
macd_breakout_enrichment_v1|HK50|H4|BUY|225|macd_current_price_marker,macd_breakout_enrichment_v1|HK50|H4|BUY|225,HK50,H4,macd_current_price_marker,Precio actual,,,,,24593.0,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|HK50|H4|SELL|225|macd_w1_leg,macd_breakout_enrichment_v1|HK50|H4|SELL|225,HK50,H4,macd_w1_leg,W1 estudio,2026-05-27 08:00:00,2026-05-29 04:00:00,25712.0,24689.0,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|HK50|H4|SELL|225|macd_w2_retracement,macd_breakout_enrichment_v1|HK50|H4|SELL|225,HK50,H4,macd_w2_retracement,W2 estudio,2026-05-29 04:00:00,2026-06-03 04:00:00,24689.0,26021.0,,,line:#f4b740,w1_end_price|w2_swing_price,True
macd_breakout_enrichment_v1|HK50|H4|SELL|225|macd_w2_directrix,macd_breakout_enrichment_v1|HK50|H4|SELL|225,HK50,H4,macd_w2_directrix,Reg W2 lows estudio,2026-05-29 04:00:00,2026-06-08 08:00:00,24879.777777777777,26884.669934640522,,,dash:#5ce0ca,w2_low_regression_projected,True
macd_breakout_enrichment_v1|HK50|H4|SELL|225|macd_breakout_level,macd_breakout_enrichment_v1|HK50|H4|SELL|225,HK50,H4,macd_breakout_level,Ruptura estudio,2026-05-29 04:00:00,2026-06-08 12:08:22.499286+00:00,25855.13071895425,25855.13071895425,25855.13071895425,,dash:#ffd166,breakout_level,True
macd_breakout_enrichment_v1|HK50|H4|SELL|225|macd_sl_study,macd_breakout_enrichment_v1|HK50|H4|SELL|225,HK50,H4,macd_sl_study,SL estudio,2026-05-29 04:00:00,2026-06-08 12:08:22.499286+00:00,26021.0,26021.0,26021.0,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|HK50|H4|SELL|225|macd_tp1_study,macd_breakout_enrichment_v1|HK50|H4|SELL|225,HK50,H4,macd_tp1_study,TP1 estudio,2026-05-29 04:00:00,2026-06-08 12:08:22.499286+00:00,23851.0,23851.0,23851.0,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|HK50|H4|SELL|225|macd_tp2_study,macd_breakout_enrichment_v1|HK50|H4|SELL|225,HK50,H4,macd_tp2_study,TP2 estudio,2026-05-29 04:00:00,2026-06-08 12:08:22.499286+00:00,22479.658,22479.658,22479.658,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|HK50|H4|SELL|225|macd_cross_marker,macd_breakout_enrichment_v1|HK50|H4|SELL|225,HK50,H4,macd_cross_marker,Cruce MACD,,,,,24593.0,2026-06-03 16:00:00,marker:#ffe082,last_macd_cross_time,True
macd_breakout_enrichment_v1|HK50|H4|SELL|225|macd_recent_breakout_marker,macd_breakout_enrichment_v1|HK50|H4|SELL|225,HK50,H4,macd_recent_breakout_marker,Ruptura reciente,,,,,25855.13071895425,2026-06-03 04:00:00,marker:#f6c90e,last_breakout_time|breakout_level,True
macd_breakout_enrichment_v1|HK50|H4|SELL|225|macd_current_price_marker,macd_breakout_enrichment_v1|HK50|H4|SELL|225,HK50,H4,macd_current_price_marker,Precio actual,,,,,24593.0,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|ITA40|H4|BUY|94|macd_w1_leg,macd_breakout_enrichment_v1|ITA40|H4|BUY|94,ITA40,H4,macd_w1_leg,W1 estudio,2026-04-28 08:00:00,2026-04-30 08:00:00,46834.99,47654.99,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|ITA40|H4|BUY|94|macd_w2_retracement,macd_breakout_enrichment_v1|ITA40|H4|BUY|94,ITA40,H4,macd_w2_retracement,W2 estudio,2026-04-30 08:00:00,2026-04-30 16:00:00,47654.99,46825.01,,,line:#f4b740,w1_end_price|w2_swing_price,True
macd_breakout_enrichment_v1|ITA40|H4|BUY|94|macd_sl_study,macd_breakout_enrichment_v1|ITA40|H4|BUY|94,ITA40,H4,macd_sl_study,SL estudio,2026-04-30 08:00:00,2026-06-08 12:08:22.499286+00:00,46825.01,46825.01,46825.01,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|ITA40|H4|BUY|94|macd_tp1_study,macd_breakout_enrichment_v1|ITA40|H4|BUY|94,ITA40,H4,macd_tp1_study,TP1 estudio,2026-04-30 08:00:00,2026-06-08 12:08:22.499286+00:00,47614.99,47614.99,47614.99,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|ITA40|H4|BUY|94|macd_tp2_study,macd_breakout_enrichment_v1|ITA40|H4|BUY|94,ITA40,H4,macd_tp2_study,TP2 estudio,2026-04-30 08:00:00,2026-06-08 12:08:22.499286+00:00,48121.75,48121.75,48121.75,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|ITA40|H4|BUY|94|macd_cross_marker,macd_breakout_enrichment_v1|ITA40|H4|BUY|94,ITA40,H4,macd_cross_marker,Cruce MACD,,,,,47730.01,2026-04-30 16:00:00,marker:#ffe082,last_macd_cross_time,True
macd_breakout_enrichment_v1|ITA40|H4|BUY|94|macd_current_price_marker,macd_breakout_enrichment_v1|ITA40|H4|BUY|94,ITA40,H4,macd_current_price_marker,Precio actual,,,,,47730.01,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|ITA40|H4|SELL|95|macd_w1_leg,macd_breakout_enrichment_v1|ITA40|H4|SELL|95,ITA40,H4,macd_w1_leg,W1 estudio,2026-04-30 08:00:00,2026-04-30 16:00:00,47654.99,46825.01,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|ITA40|H4|SELL|95|macd_sl_study,macd_breakout_enrichment_v1|ITA40|H4|SELL|95,ITA40,H4,macd_sl_study,SL estudio,2026-04-30 16:00:00,2026-06-08 12:08:22.499286+00:00,47654.99,47654.99,47654.99,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|ITA40|H4|SELL|95|macd_tp1_study,macd_breakout_enrichment_v1|ITA40|H4|SELL|95,ITA40,H4,macd_tp1_study,TP1 estudio,2026-04-30 16:00:00,2026-06-08 12:08:22.499286+00:00,46912.51,46912.51,46912.51,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|ITA40|H4|SELL|95|macd_tp2_study,macd_breakout_enrichment_v1|ITA40|H4|SELL|95,ITA40,H4,macd_tp2_study,TP2 estudio,2026-04-30 16:00:00,2026-06-08 12:08:22.499286+00:00,46399.58236000001,46399.58236000001,46399.58236000001,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|ITA40|H4|SELL|95|macd_current_price_marker,macd_breakout_enrichment_v1|ITA40|H4|SELL|95,ITA40,H4,macd_current_price_marker,Precio actual,,,,,47730.01,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|JP225|H4|BUY|262|macd_w1_leg,macd_breakout_enrichment_v1|JP225|H4|BUY|262,JP225,H4,macd_w1_leg,W1 estudio,2026-05-28 16:00:00,2026-06-04 00:00:00,64026.25,68580.25,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|JP225|H4|BUY|262|macd_w2_directrix,macd_breakout_enrichment_v1|JP225|H4|BUY|262,JP225,H4,macd_w2_directrix,Reg W2 highs estudio,2026-06-04 00:00:00,2026-06-08 08:00:00,67932.2,66167.5,,,dash:#5ce0ca,w2_high_regression_projected,True
macd_breakout_enrichment_v1|JP225|H4|BUY|262|macd_breakout_level,macd_breakout_enrichment_v1|JP225|H4|BUY|262,JP225,H4,macd_breakout_level,Ruptura estudio,2026-06-04 00:00:00,2026-06-08 12:08:22.499286+00:00,67428.0,67428.0,67428.0,,dash:#ffd166,breakout_level,True
macd_breakout_enrichment_v1|JP225|H4|BUY|262|macd_sl_study,macd_breakout_enrichment_v1|JP225|H4|BUY|262,JP225,H4,macd_sl_study,SL estudio,2026-06-04 00:00:00,2026-06-08 12:08:22.499286+00:00,64026.25,64026.25,64026.25,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|JP225|H4|BUY|262|macd_tp1_study,macd_breakout_enrichment_v1|JP225|H4|BUY|262,JP225,H4,macd_tp1_study,TP1 estudio,2026-06-04 00:00:00,2026-06-08 12:08:22.499286+00:00,65950.25,65950.25,65950.25,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|JP225|H4|BUY|262|macd_tp2_study,macd_breakout_enrichment_v1|JP225|H4|BUY|262,JP225,H4,macd_tp2_study,TP2 estudio,2026-06-04 00:00:00,2026-06-08 12:08:22.499286+00:00,67497.104,67497.104,67497.104,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|JP225|H4|BUY|262|macd_recent_breakout_marker,macd_breakout_enrichment_v1|JP225|H4|BUY|262,JP225,H4,macd_recent_breakout_marker,Ruptura reciente,,,,,67428.0,2026-06-04 16:00:00,marker:#f6c90e,last_breakout_time|breakout_level,True
macd_breakout_enrichment_v1|JP225|H4|BUY|262|macd_current_price_marker,macd_breakout_enrichment_v1|JP225|H4|BUY|262,JP225,H4,macd_current_price_marker,Precio actual,,,,,64297.25,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|JP225|H4|SELL|262|macd_w1_leg,macd_breakout_enrichment_v1|JP225|H4|SELL|262,JP225,H4,macd_w1_leg,W1 estudio,2026-05-28 00:00:00,2026-05-28 16:00:00,65816.25,64026.25,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|JP225|H4|SELL|262|macd_w2_retracement,macd_breakout_enrichment_v1|JP225|H4|SELL|262,JP225,H4,macd_w2_retracement,W2 estudio,2026-05-28 16:00:00,2026-06-04 00:00:00,64026.25,68580.25,,,line:#f4b740,w1_end_price|w2_swing_price,True
macd_breakout_enrichment_v1|JP225|H4|SELL|262|macd_w2_directrix,macd_breakout_enrichment_v1|JP225|H4|SELL|262,JP225,H4,macd_w2_directrix,Reg W2 lows estudio,2026-05-28 16:00:00,2026-06-08 08:00:00,65331.079059829055,69467.01068376067,,,dash:#5ce0ca,w2_low_regression_projected,True
macd_breakout_enrichment_v1|JP225|H4|SELL|262|macd_breakout_level,macd_breakout_enrichment_v1|JP225|H4|SELL|262,JP225,H4,macd_breakout_level,Ruptura estudio,2026-05-28 16:00:00,2026-06-08 12:08:22.499286+00:00,68019.43461538461,68019.43461538461,68019.43461538461,,dash:#ffd166,breakout_level,True
macd_breakout_enrichment_v1|JP225|H4|SELL|262|macd_sl_study,macd_breakout_enrichment_v1|JP225|H4|SELL|262,JP225,H4,macd_sl_study,SL estudio,2026-05-28 16:00:00,2026-06-08 12:08:22.499286+00:00,68580.25,68580.25,68580.25,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|JP225|H4|SELL|262|macd_tp1_study,macd_breakout_enrichment_v1|JP225|H4|SELL|262,JP225,H4,macd_tp1_study,TP1 estudio,2026-05-28 16:00:00,2026-06-08 12:08:22.499286+00:00,67633.25,67633.25,67633.25,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|JP225|H4|SELL|262|macd_tp2_study,macd_breakout_enrichment_v1|JP225|H4|SELL|262,JP225,H4,macd_tp2_study,TP2 estudio,2026-05-28 16:00:00,2026-06-08 12:08:22.499286+00:00,66908.336,66908.336,66908.336,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|JP225|H4|SELL|262|macd_cross_marker,macd_breakout_enrichment_v1|JP225|H4|SELL|262,JP225,H4,macd_cross_marker,Cruce MACD,,,,,64297.25,2026-06-04 00:00:00,marker:#ffe082,last_macd_cross_time,True
macd_breakout_enrichment_v1|JP225|H4|SELL|262|macd_recent_breakout_marker,macd_breakout_enrichment_v1|JP225|H4|SELL|262,JP225,H4,macd_recent_breakout_marker,Ruptura reciente,,,,,68019.43461538461,2026-06-04 00:00:00,marker:#f6c90e,last_breakout_time|breakout_level,True
macd_breakout_enrichment_v1|JP225|H4|SELL|262|macd_current_price_marker,macd_breakout_enrichment_v1|JP225|H4|SELL|262,JP225,H4,macd_current_price_marker,Precio actual,,,,,64297.25,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|SPA35|H4|BUY|132|macd_w1_leg,macd_breakout_enrichment_v1|SPA35|H4|BUY|132,SPA35,H4,macd_w1_leg,W1 estudio,2026-05-14 08:00:00,2026-06-01 16:00:00,17495.3,18431.6,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|SPA35|H4|BUY|132|macd_w2_retracement,macd_breakout_enrichment_v1|SPA35|H4|BUY|132,SPA35,H4,macd_w2_retracement,W2 estudio,2026-06-01 16:00:00,2026-06-05 12:00:00,18431.6,18153.9,,,line:#f4b740,w1_end_price|w2_swing_price,True
macd_breakout_enrichment_v1|SPA35|H4|BUY|132|macd_w2_directrix,macd_breakout_enrichment_v1|SPA35|H4|BUY|132,SPA35,H4,macd_w2_directrix,Reg W2 highs estudio,2026-06-01 16:00:00,2026-06-08 08:00:00,18331.539999999997,18300.354505494517,,,dash:#5ce0ca,w2_high_regression_projected,True
macd_breakout_enrichment_v1|SPA35|H4|BUY|132|macd_breakout_level,macd_breakout_enrichment_v1|SPA35|H4|BUY|132,SPA35,H4,macd_breakout_level,Ruptura estudio,2026-06-01 16:00:00,2026-06-08 12:08:22.499286+00:00,18307.284615384622,18307.284615384622,18307.284615384622,,dash:#ffd166,breakout_level,True
macd_breakout_enrichment_v1|SPA35|H4|BUY|132|macd_sl_study,macd_breakout_enrichment_v1|SPA35|H4|BUY|132,SPA35,H4,macd_sl_study,SL estudio,2026-06-01 16:00:00,2026-06-08 12:08:22.499286+00:00,18153.9,18153.9,18153.9,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|SPA35|H4|BUY|132|macd_tp1_study,macd_breakout_enrichment_v1|SPA35|H4|BUY|132,SPA35,H4,macd_tp1_study,TP1 estudio,2026-06-01 16:00:00,2026-06-08 12:08:22.499286+00:00,19004.2,19004.2,19004.2,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|SPA35|H4|BUY|132|macd_tp2_study,macd_breakout_enrichment_v1|SPA35|H4|BUY|132,SPA35,H4,macd_tp2_study,TP2 estudio,2026-06-01 16:00:00,2026-06-08 12:08:22.499286+00:00,19582.8334,19582.8334,19582.8334,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|SPA35|H4|BUY|132|macd_cross_marker,macd_breakout_enrichment_v1|SPA35|H4|BUY|132,SPA35,H4,macd_cross_marker,Cruce MACD,,,,,18226.4,2026-06-05 08:00:00,marker:#ffe082,last_macd_cross_time,True
macd_breakout_enrichment_v1|SPA35|H4|BUY|132|macd_recent_breakout_marker,macd_breakout_enrichment_v1|SPA35|H4|BUY|132,SPA35,H4,macd_recent_breakout_marker,Ruptura reciente,,,,,18307.284615384622,2026-06-05 08:00:00,marker:#f6c90e,last_breakout_time|breakout_level,True
macd_breakout_enrichment_v1|SPA35|H4|BUY|132|macd_current_price_marker,macd_breakout_enrichment_v1|SPA35|H4|BUY|132,SPA35,H4,macd_current_price_marker,Precio actual,,,,,18226.4,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|SPA35|H4|SELL|134|macd_w1_leg,macd_breakout_enrichment_v1|SPA35|H4|SELL|134,SPA35,H4,macd_w1_leg,W1 estudio,2026-06-01 16:00:00,2026-06-05 12:00:00,18431.6,18153.9,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|SPA35|H4|SELL|134|macd_sl_study,macd_breakout_enrichment_v1|SPA35|H4|SELL|134,SPA35,H4,macd_sl_study,SL estudio,2026-06-05 12:00:00,2026-06-08 12:08:22.499286+00:00,18431.6,18431.6,18431.6,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|SPA35|H4|SELL|134|macd_tp1_study,macd_breakout_enrichment_v1|SPA35|H4|SELL|134,SPA35,H4,macd_tp1_study,TP1 estudio,2026-06-05 12:00:00,2026-06-08 12:08:22.499286+00:00,18222.4,18222.4,18222.4,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|SPA35|H4|SELL|134|macd_tp2_study,macd_breakout_enrichment_v1|SPA35|H4|SELL|134,SPA35,H4,macd_tp2_study,TP2 estudio,2026-06-05 12:00:00,2026-06-08 12:08:22.499286+00:00,18050.781400000003,18050.781400000003,18050.781400000003,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|SPA35|H4|SELL|134|macd_cross_marker,macd_breakout_enrichment_v1|SPA35|H4|SELL|134,SPA35,H4,macd_cross_marker,Cruce MACD,,,,,18226.4,2026-06-08 08:00:00,marker:#ffe082,last_macd_cross_time,True
macd_breakout_enrichment_v1|SPA35|H4|SELL|134|macd_current_price_marker,macd_breakout_enrichment_v1|SPA35|H4|SELL|134,SPA35,H4,macd_current_price_marker,Precio actual,,,,,18226.4,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|UK100|H4|BUY|176|macd_w1_leg,macd_breakout_enrichment_v1|UK100|H4|BUY|176,UK100,H4,macd_w1_leg,W1 estudio,2026-06-04 20:00:00,2026-06-05 20:00:00,10295.4,10415.7,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|UK100|H4|BUY|176|macd_w2_retracement,macd_breakout_enrichment_v1|UK100|H4|BUY|176,UK100,H4,macd_w2_retracement,W2 estudio,2026-06-05 20:00:00,2026-06-08 08:00:00,10415.7,10295.4,,,line:#f4b740,w1_end_price|w2_swing_price,True
macd_breakout_enrichment_v1|UK100|H4|BUY|176|macd_sl_study,macd_breakout_enrichment_v1|UK100|H4|BUY|176,UK100,H4,macd_sl_study,SL estudio,2026-06-05 20:00:00,2026-06-08 12:08:22.499286+00:00,10295.4,10295.4,10295.4,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|UK100|H4|BUY|176|macd_tp1_study,macd_breakout_enrichment_v1|UK100|H4|BUY|176,UK100,H4,macd_tp1_study,TP1 estudio,2026-06-05 20:00:00,2026-06-08 12:08:22.499286+00:00,10515.55,10515.55,10515.55,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|UK100|H4|BUY|176|macd_tp2_study,macd_breakout_enrichment_v1|UK100|H4|BUY|176,UK100,H4,macd_tp2_study,TP2 estudio,2026-06-05 20:00:00,2026-06-08 12:08:22.499286+00:00,10682.9353,10682.9353,10682.9353,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|UK100|H4|BUY|176|macd_current_price_marker,macd_breakout_enrichment_v1|UK100|H4|BUY|176,UK100,H4,macd_current_price_marker,Precio actual,,,,,10338.2,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|UK100|H4|SELL|177|macd_w1_leg,macd_breakout_enrichment_v1|UK100|H4|SELL|177,UK100,H4,macd_w1_leg,W1 estudio,2026-05-28 04:00:00,2026-06-04 20:00:00,10539.6,10295.4,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|UK100|H4|SELL|177|macd_w2_retracement,macd_breakout_enrichment_v1|UK100|H4|SELL|177,UK100,H4,macd_w2_retracement,W2 estudio,2026-06-04 20:00:00,2026-06-05 20:00:00,10295.4,10415.7,,,line:#f4b740,w1_end_price|w2_swing_price,True
macd_breakout_enrichment_v1|UK100|H4|SELL|177|macd_sl_study,macd_breakout_enrichment_v1|UK100|H4|SELL|177,UK100,H4,macd_sl_study,SL estudio,2026-06-04 20:00:00,2026-06-08 12:08:22.499286+00:00,10415.7,10415.7,10415.7,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|UK100|H4|SELL|177|macd_tp1_study,macd_breakout_enrichment_v1|UK100|H4|SELL|177,UK100,H4,macd_tp1_study,TP1 estudio,2026-06-04 20:00:00,2026-06-08 12:08:22.499286+00:00,10182.5,10182.5,10182.5,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|UK100|H4|SELL|177|macd_tp2_study,macd_breakout_enrichment_v1|UK100|H4|SELL|177,UK100,H4,macd_tp2_study,TP2 estudio,2026-06-04 20:00:00,2026-06-08 12:08:22.499286+00:00,10031.5844,10031.5844,10031.5844,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|UK100|H4|SELL|177|macd_current_price_marker,macd_breakout_enrichment_v1|UK100|H4|SELL|177,UK100,H4,macd_current_price_marker,Precio actual,,,,,10338.2,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|US100|H4|BUY|225|macd_w1_leg,macd_breakout_enrichment_v1|US100|H4|BUY|225,US100,H4,macd_w1_leg,W1 estudio,2026-05-28 16:00:00,2026-06-04 12:00:00,29751.1,30728.07,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|US100|H4|BUY|225|macd_sl_study,macd_breakout_enrichment_v1|US100|H4|BUY|225,US100,H4,macd_sl_study,SL estudio,2026-06-04 12:00:00,2026-06-08 12:08:22.499286+00:00,29751.1,29751.1,29751.1,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|US100|H4|BUY|225|macd_tp1_study,macd_breakout_enrichment_v1|US100|H4|BUY|225,US100,H4,macd_tp1_study,TP1 estudio,2026-06-04 12:00:00,2026-06-08 12:08:22.499286+00:00,30678.77,30678.77,30678.77,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|US100|H4|BUY|225|macd_tp2_study,macd_breakout_enrichment_v1|US100|H4|BUY|225,US100,H4,macd_tp2_study,TP2 estudio,2026-06-04 12:00:00,2026-06-08 12:08:22.499286+00:00,31856.25776,31856.25776,31856.25776,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|US100|H4|BUY|225|macd_current_price_marker,macd_breakout_enrichment_v1|US100|H4|BUY|225,US100,H4,macd_current_price_marker,Precio actual,,,,,29177.95,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|US100|H4|SELL|225|macd_w1_leg,macd_breakout_enrichment_v1|US100|H4|SELL|225,US100,H4,macd_w1_leg,W1 estudio,2026-05-28 04:00:00,2026-05-28 16:00:00,30219.85,29751.1,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|US100|H4|SELL|225|macd_w2_retracement,macd_breakout_enrichment_v1|US100|H4|SELL|225,US100,H4,macd_w2_retracement,W2 estudio,2026-05-28 16:00:00,2026-06-04 12:00:00,29751.1,30728.07,,,line:#f4b740,w1_end_price|w2_swing_price,True
macd_breakout_enrichment_v1|US100|H4|SELL|225|macd_w2_directrix,macd_breakout_enrichment_v1|US100|H4|SELL|225,US100,H4,macd_w2_directrix,Reg W2 lows estudio,2026-05-28 16:00:00,2026-06-08 08:00:00,30112.328666666686,31026.960840579668,,,dash:#5ce0ca,w2_low_regression_projected,True
macd_breakout_enrichment_v1|US100|H4|SELL|225|macd_breakout_level,macd_breakout_enrichment_v1|US100|H4|SELL|225,US100,H4,macd_breakout_level,Ruptura estudio,2026-05-28 16:00:00,2026-06-08 12:08:22.499286+00:00,30661.107971014477,30661.107971014477,30661.107971014477,,dash:#ffd166,breakout_level,True
macd_breakout_enrichment_v1|US100|H4|SELL|225|macd_sl_study,macd_breakout_enrichment_v1|US100|H4|SELL|225,US100,H4,macd_sl_study,SL estudio,2026-05-28 16:00:00,2026-06-08 12:08:22.499286+00:00,30728.07,30728.07,30728.07,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|US100|H4|SELL|225|macd_tp1_study,macd_breakout_enrichment_v1|US100|H4|SELL|225,US100,H4,macd_tp1_study,TP1 estudio,2026-05-28 16:00:00,2026-06-08 12:08:22.499286+00:00,29972.9,29972.9,29972.9,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|US100|H4|SELL|225|macd_tp2_study,macd_breakout_enrichment_v1|US100|H4|SELL|225,US100,H4,macd_tp2_study,TP2 estudio,2026-05-28 16:00:00,2026-06-08 12:08:22.499286+00:00,29465.058500000003,29465.058500000003,29465.058500000003,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|US100|H4|SELL|225|macd_cross_marker,macd_breakout_enrichment_v1|US100|H4|SELL|225,US100,H4,macd_cross_marker,Cruce MACD,,,,,29177.95,2026-06-03 12:00:00,marker:#ffe082,last_macd_cross_time,True
macd_breakout_enrichment_v1|US100|H4|SELL|225|macd_recent_breakout_marker,macd_breakout_enrichment_v1|US100|H4|SELL|225,US100,H4,macd_recent_breakout_marker,Ruptura reciente,,,,,30661.107971014477,2026-06-03 16:00:00,marker:#f6c90e,last_breakout_time|breakout_level,True
