source_phase,source_candidate_id,candidate_id,structure_type,review_category,group,symbol,timeframe,swing_degree,direction,timeframe_policy,degree_policy,phase25_allowed_use,final_phase23_decision,manual_visual_status,visual_quality_score,wave5_diagnostic,wave5_endpoint_status,proposed_endpoint_classification,future_more_extreme_found,post_wave5_extension_vs_wave5,partial123_diagnostic,partial123_status,live_state,wave3_too_weak,post_3_invalidates,post_3_confirms,context_review_status,trend_context_label,context_score,ema_usefulness,ewo_usefulness,htf_usefulness,phase25_rule_candidate,end_ltf_price_vs_ema_band,end_ltf_transition_state,end_ltf_ewo_5_35,end_ltf_ewo_5_35_slope,end_ltf_ewo_5_35_direction,htf_timeframe,htf_trend_state,htf_lookahead_safe,abc_contextual_policy,abc_parent_required,abc_parent_status,abc_role_hypothesis,abc_should_enter_phase25_context,context_must_not_rescue_bad_count,reviewed_chart_path,reviewed_context_chart_path,reviewed_chart_path_abc,guided_quality_score,guided_quality_bucket,score_reasons,score_penalties,ewo_wave_role_label,ewo_role_support,ewo_role_reasons,ewo_role_penalty,ema_context_label,ema_context_score_delta,htf_ltf_alignment_label,htf_context_score_delta,ready_for_phase251_search,phase251_reason,suggested_next_search_mode,chart_path
2.4.2_context_quality,abc_forex_audjpy_h1_abc_009,abc_forex_audjpy_h1_abc_009,abc_correction,abc,Forex Majors,AUDJPY.r,H1,intermediate,bullish,auxiliary_h1_h4,,experimental,,,2,,,,,,,,,,,,context_should_not_rescue_count,impulse_with_htf,85.0,misleading,useful_for_momentum_phase,neutral,do_not_use_as_rule,above_band,no_transition,0.5778714285714273,0.1090428571428532,positive,H4,bullish_alignment,True,,,,,,True,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\025_abc_forex_audjpy_h1_abc_009.png,,16,exclude,H1/H4 auxiliary; intermediate primary degree; HTF context +6: impulse_with_htf; ; EWO partially supports role,low visual quality 2; ABC requires contextual parent; EMA context -8: misleading; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_correction_context_not_leg_level,partially_supports,EWO available only as end-of-candidate context.; useful_for_momentum_phase; end_ewo_direction=positive; end_ewo_slope=0.109043; ABC correction lacks leg-level EWO thresholds in 2.5.0.,0,ema_noisy_or_misleading,-8,impulse_with_htf,6,no,Excluded by previous audit or guided score.,do_not_search,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\025_abc_forex_audjpy_h1_abc_009.png
2.4.2_context_quality,abc_metals_xagusd_h1_abc_003,abc_metals_xagusd_h1_abc_003,abc_correction,abc,Metals,XAGUSD.r,H1,intermediate,bearish,auxiliary_h1_h4,,experimental,,,2,,,,,,,,,,,,context_should_not_rescue_count,correction_against_htf,60.0,partially_useful,useful_for_momentum_phase,misleading_if_hard_filter,do_not_use_as_rule,below_band,no_transition,-6.545942857142862,-2.105400000000003,negative,H4,mixed_or_unclear,True,,,,,,True,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\026_abc_metals_xagusd_h1_abc_003.png,,24,exclude,H1/H4 auxiliary; intermediate primary degree; EMA context +2: partially_useful; HTF context +4: correction_against_htf; htf_useful_only_if_soft; EWO partially supports role,low visual quality 2; ABC requires contextual parent; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_correction_context_not_leg_level,partially_supports,EWO available only as end-of-candidate context.; useful_for_momentum_phase; end_ewo_direction=negative; end_ewo_slope=-2.1054; ABC correction lacks leg-level EWO thresholds in 2.5.0.,0,ema_partial_or_neutral,2,correction_against_htf,4,no,Excluded by previous audit or guided score.,do_not_search,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\026_abc_metals_xagusd_h1_abc_003.png
2.4.2_context_quality,abc_index_aus200_h1_abc_004,abc_index_aus200_h1_abc_004,abc_correction,abc,Index,AUS200,H1,intermediate,bearish,auxiliary_h1_h4,,experimental,,,3,,,,,,,,,,,,context_should_not_rescue_count,correction_against_htf,60.0,partially_useful,useful_for_momentum_phase,useful_transition_context,do_not_use_as_rule,below_band,no_transition,-181.2957142857158,-13.161428571429497,negative,H4,mixed_or_unclear,True,,,,,,True,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\027_abc_index_aus200_h1_abc_004.png,,29,exclude,H1/H4 auxiliary; intermediate primary degree; EMA context +2: partially_useful; HTF context +4: correction_against_htf; useful_transition_context; EWO partially supports role,ABC requires contextual parent; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_correction_context_not_leg_level,partially_supports,EWO available only as end-of-candidate context.; useful_for_momentum_phase; end_ewo_direction=negative; end_ewo_slope=-13.1614; ABC correction lacks leg-level EWO thresholds in 2.5.0.,0,ema_partial_or_neutral,2,correction_against_htf,4,no,Excluded by previous audit or guided score.,do_not_search,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\027_abc_index_aus200_h1_abc_004.png
2.4.2_context_quality,abc_forex_audjpy_h1_abc_011,abc_forex_audjpy_h1_abc_011,abc_correction,abc,Forex Majors,AUDJPY.r,H1,intermediate,bullish,auxiliary_h1_h4,,experimental,,,2,,,,,,,,,,,,context_should_not_rescue_count,impulse_with_htf,65.0,misleading,useful_for_momentum_phase,neutral,do_not_use_as_rule,above_band,no_transition,0.7761857142856883,-0.0133857142857323,positive,H4,bullish_alignment,True,,,,,,True,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\028_abc_forex_audjpy_h1_abc_011.png,,16,exclude,H1/H4 auxiliary; intermediate primary degree; HTF context +6: impulse_with_htf; ; EWO partially supports role,low visual quality 2; ABC requires contextual parent; EMA context -8: misleading; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_correction_context_not_leg_level,partially_supports,EWO available only as end-of-candidate context.; useful_for_momentum_phase; end_ewo_direction=positive; end_ewo_slope=-0.0133857; ABC correction lacks leg-level EWO thresholds in 2.5.0.,0,ema_noisy_or_misleading,-8,impulse_with_htf,6,no,Excluded by previous audit or guided score.,do_not_search,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\028_abc_forex_audjpy_h1_abc_011.png
2.4.2_context_quality,abc_forex_audjpy_h1_abc_007,abc_forex_audjpy_h1_abc_007,abc_correction,abc,Forex Majors,AUDJPY.r,H1,minor,bullish,auxiliary_h1_h4,,experimental,,,2,,,,,,,,,,,,context_should_not_rescue_count,conflict_with_htf,60.0,misleading,useful_for_momentum_phase,misleading_if_hard_filter,do_not_use_as_rule,above_band,no_transition,0.3238857142857227,0.1486428571428746,positive,H4,bullish_alignment,True,,,,,,True,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\029_abc_forex_audjpy_h1_abc_007.png,,0,exclude,H1/H4 auxiliary; EWO partially supports role,minor substructure only; low visual quality 2; ABC requires contextual parent; EMA context -8: misleading; HTF context -8: conflict_suspicious; htf_useful_only_if_soft; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_correction_context_not_leg_level,partially_supports,EWO available only as end-of-candidate context.; useful_for_momentum_phase; end_ewo_direction=positive; end_ewo_slope=0.148643; ABC correction lacks leg-level EWO thresholds in 2.5.0.,0,ema_noisy_or_misleading,-8,conflict_suspicious,-8,no,Excluded by previous audit or guided score.,do_not_search,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\029_abc_forex_audjpy_h1_abc_007.png
2.4.2_context_quality,abc_metals_xagusd_h1_abc_002,abc_metals_xagusd_h1_abc_002,abc_correction,abc,Metals,XAGUSD.r,H1,minor,bullish,auxiliary_h1_h4,,experimental,,,2,,,,,,,,,,,,context_should_not_rescue_count,impulse_with_htf,65.0,misleading,useful_for_momentum_phase,neutral,do_not_use_as_rule,above_band,no_transition,3.9260285714285743,-0.0242857142857104,positive,H4,bullish_alignment,True,,,,,,True,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\030_abc_metals_xagusd_h1_abc_002.png,,0,exclude,H1/H4 auxiliary; HTF context +6: impulse_with_htf; ; EWO partially supports role,minor substructure only; low visual quality 2; ABC requires contextual parent; EMA context -8: misleading; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_correction_context_not_leg_level,partially_supports,EWO available only as end-of-candidate context.; useful_for_momentum_phase; end_ewo_direction=positive; end_ewo_slope=-0.0242857; ABC correction lacks leg-level EWO thresholds in 2.5.0.,0,ema_noisy_or_misleading,-8,impulse_with_htf,6,no,Excluded by previous audit or guided score.,do_not_search,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\030_abc_metals_xagusd_h1_abc_002.png
2.4.2_context_quality,abc_index_aus200_h1_abc_006,abc_index_aus200_h1_abc_006,abc_correction,abc,Index,AUS200,H1,minor,bearish,auxiliary_h1_h4,,experimental,,,3,,,,,,,,,,,,context_should_not_rescue_count,correction_against_htf,60.0,partially_useful,useful_for_momentum_phase,useful_transition_context,do_not_use_as_rule,below_band,no_transition,-181.2957142857158,-13.161428571429497,negative,H4,mixed_or_unclear,True,,,,,,True,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\031_abc_index_aus200_h1_abc_006.png,,11,exclude,H1/H4 auxiliary; EMA context +2: partially_useful; HTF context +4: correction_against_htf; useful_transition_context; EWO partially supports role,minor substructure only; ABC requires contextual parent; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_correction_context_not_leg_level,partially_supports,EWO available only as end-of-candidate context.; useful_for_momentum_phase; end_ewo_direction=negative; end_ewo_slope=-13.1614; ABC correction lacks leg-level EWO thresholds in 2.5.0.,0,ema_partial_or_neutral,2,correction_against_htf,4,no,Excluded by previous audit or guided score.,do_not_search,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\031_abc_index_aus200_h1_abc_006.png
2.4.2_context_quality,abc_forex_audjpy_h1_abc_013,abc_forex_audjpy_h1_abc_013,abc_correction,abc,Forex Majors,AUDJPY.r,H1,minor,bullish,auxiliary_h1_h4,,experimental,,,2,,,,,,,,,,,,context_should_not_rescue_count,impulse_with_htf,85.0,misleading,useful_for_momentum_phase,neutral,do_not_use_as_rule,above_band,no_transition,0.5778714285714273,0.1090428571428532,positive,H4,bullish_alignment,True,,,,,,True,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\032_abc_forex_audjpy_h1_abc_013.png,,0,exclude,H1/H4 auxiliary; HTF context +6: impulse_with_htf; ; EWO partially supports role,minor substructure only; low visual quality 2; ABC requires contextual parent; EMA context -8: misleading; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_correction_context_not_leg_level,partially_supports,EWO available only as end-of-candidate context.; useful_for_momentum_phase; end_ewo_direction=positive; end_ewo_slope=0.109043; ABC correction lacks leg-level EWO thresholds in 2.5.0.,0,ema_noisy_or_misleading,-8,impulse_with_htf,6,no,Excluded by previous audit or guided score.,do_not_search,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\032_abc_forex_audjpy_h1_abc_013.png
2.4.2_context_quality,abc_metals_xagusd_h1_abc_006,abc_metals_xagusd_h1_abc_006,abc_correction,abc,Metals,XAGUSD.r,H1,major,bullish,auxiliary_h1_h4,,experimental,,,2,,,,,,,,,,,,context_should_not_rescue_count,impulse_with_htf,75.0,partially_useful,useful_for_momentum_phase,neutral,do_not_use_as_rule,above_band,no_transition,3.407714285714292,0.8777857142857215,positive,H4,bullish_alignment,True,,,,,,True,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\033_abc_metals_xagusd_h1_abc_006.png,,21,exclude,H1/H4 auxiliary; major as context/higher degree; EMA context +2: partially_useful; HTF context +6: impulse_with_htf; ; EWO partially supports role,low visual quality 2; ABC requires contextual parent; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_correction_context_not_leg_level,partially_supports,EWO available only as end-of-candidate context.; useful_for_momentum_phase; end_ewo_direction=positive; end_ewo_slope=0.877786; ABC correction lacks leg-level EWO thresholds in 2.5.0.,0,ema_partial_or_neutral,2,impulse_with_htf,6,no,Excluded by previous audit or guided score.,do_not_search,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\033_abc_metals_xagusd_h1_abc_006.png
2.4.2_context_quality,abc_index_aus200_h1_abc_002,abc_index_aus200_h1_abc_002,abc_correction,abc,Index,AUS200,H1,major,bearish,auxiliary_h1_h4,,experimental,,,3,,,,,,,,,,,,context_should_not_rescue_count,correction_against_htf,60.0,partially_useful,useful_for_wave_role,useful_transition_context,do_not_use_as_rule,below_band,no_transition,-181.2957142857158,-13.161428571429497,negative,H4,mixed_or_unclear,True,,,,,,True,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\034_abc_index_aus200_h1_abc_002.png,,24,exclude,H1/H4 auxiliary; major as context/higher degree; EMA context +2: partially_useful; HTF context +4: correction_against_htf; useful_transition_context; EWO partially supports role,ABC requires contextual parent; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_correction_context_not_leg_level,partially_supports,EWO available only as end-of-candidate context.; useful_for_wave_role; end_ewo_direction=negative; end_ewo_slope=-13.1614; ABC correction lacks leg-level EWO thresholds in 2.5.0.,0,ema_partial_or_neutral,2,correction_against_htf,4,no,Excluded by previous audit or guided score.,do_not_search,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\034_abc_index_aus200_h1_abc_002.png
2.4.2_context_quality,abc_forex_eurusd_h1_abc_002,abc_forex_eurusd_h1_abc_002,abc_correction,abc,Forex Majors,EURUSD.r,H1,major,bearish,auxiliary_h1_h4,,experimental,,,3,,,,,,,,,,,,context_should_not_rescue_count,impulse_with_htf,85.0,useful_trend_context,useful_for_momentum_phase,useful_regime_filter,do_not_use_as_rule,below_band,no_transition,-0.0055365714285713,-0.0043125714285714,negative,H4,bearish_alignment,True,,,,,,True,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\035_abc_forex_eurusd_h1_abc_002.png,,28,exclude,H1/H4 auxiliary; major as context/higher degree; EMA context +4: useful_trend_context; HTF context +6: impulse_with_htf; useful_regime_filter; EWO partially supports role,ABC requires contextual parent; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_correction_context_not_leg_level,partially_supports,EWO available only as end-of-candidate context.; useful_for_momentum_phase; end_ewo_direction=negative; end_ewo_slope=-0.00431257; ABC correction lacks leg-level EWO thresholds in 2.5.0.,0,ema_supports_context,4,impulse_with_htf,6,no,Excluded by previous audit or guided score.,do_not_search,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\035_abc_forex_eurusd_h1_abc_002.png
2.4.2_context_quality,abc_forex_gbpusd_h1_abc_003,abc_forex_gbpusd_h1_abc_003,abc_correction,abc,Forex Majors,GBPUSD.r,H1,major,bullish,auxiliary_h1_h4,,experimental,,,3,,,,,,,,,,,,context_should_not_rescue_count,correction_against_htf,35.0,partially_useful,useful_for_momentum_phase,misleading_if_hard_filter,do_not_use_as_rule,above_band,no_transition,0.0037355714285713,0.0014524285714285,positive,H4,bearish_alignment,True,,,,,,True,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\036_abc_forex_gbpusd_h1_abc_003.png,,24,exclude,H1/H4 auxiliary; major as context/higher degree; EMA context +2: partially_useful; HTF context +4: correction_against_htf; htf_useful_only_if_soft; EWO partially supports role,ABC requires contextual parent; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_correction_context_not_leg_level,partially_supports,EWO available only as end-of-candidate context.; useful_for_momentum_phase; end_ewo_direction=positive; end_ewo_slope=0.00145243; ABC correction lacks leg-level EWO thresholds in 2.5.0.,0,ema_partial_or_neutral,2,correction_against_htf,4,no,Excluded by previous audit or guided score.,do_not_search,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\036_abc_forex_gbpusd_h1_abc_003.png
2.4.2_context_quality,near_miss_forex_audjpy_h1_intermediate_impulse_011,near_miss_forex_audjpy_h1_intermediate_impulse_011,ambiguous,near_miss,Forex Majors,AUDJPY.r,H1,intermediate,bullish,auxiliary_h1_h4,,experimental,,,4,,truncated_fifth_candidate,truncated_fifth_candidate,False,,,,,,,,context_confirms_good_count,impulse_with_htf,85.0,useful_trend_context,useful_for_wave_role,useful_regime_filter,htf_alignment_soft_filter,above_band,no_transition,0.4107999999999805,0.0674428571428222,positive,H4,bullish_alignment,True,,,,,,False,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\auxiliary_h1_h4_m30_h1\037_near_miss_forex_audjpy_h1_intermediate_impulse_011.png,,90,experimental_only,H1/H4 auxiliary; intermediate primary degree; visual quality 4; EMA context +4: useful_trend_context; HTF context +6: impulse_with_htf; useful_regime_filter; EWO supports wave role; context confirms good count,wave5 provisional: truncated_fifth_candidate,ewo_contextual_proxy,supports_wave_role,EWO available only as end-of-candidate context.; useful_for_wave_role; end_ewo_direction=positive; end_ewo_slope=0.0674429,0,ema_supports_context,4,impulse_with_htf,6,manual_review,Auxiliary timeframe/substructure only.,search_auxiliary_substructure,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\auxiliary_h1_h4_m30_h1\037_near_miss_forex_audjpy_h1_intermediate_impulse_011.png
