case_id,symbol,market_group,timeframe,point_order,point_label,point_time,point_price,point_kind,pivot_type,structural_pivot_id
weavecount_screener_h1_h4_v1|EURGBP.r|H1|W4?|2026-06-08 14:00:00,EURGBP.r,Forex Majors,H1,1,W1,2026-06-05 00:00:00,0.86395,pivot,low,47
weavecount_screener_h1_h4_v1|EURGBP.r|H1|W4?|2026-06-08 14:00:00,EURGBP.r,Forex Majors,H1,2,W2,2026-06-05 11:00:00,0.86548,pivot,high,48
weavecount_screener_h1_h4_v1|EURGBP.r|H1|W4?|2026-06-08 14:00:00,EURGBP.r,Forex Majors,H1,3,W3,2026-06-05 18:00:00,0.86305,pivot,low,49
weavecount_screener_h1_h4_v1|EURGBP.r|H1|W4?|2026-06-08 14:00:00,EURGBP.r,Forex Majors,H1,4,W4?,2026-06-08 14:00:00,0.86351,latest,,
weavecount_screener_h1_h4_v1|EURGBP.r|H4|W3?|2026-06-08 08:00:00,EURGBP.r,Forex Majors,H4,0,origen,2026-05-29 12:00:00,0.86815,pivot,high,75
weavecount_screener_h1_h4_v1|EURGBP.r|H4|W3?|2026-06-08 08:00:00,EURGBP.r,Forex Majors,H4,1,W1,2026-06-02 00:00:00,0.862,pivot,low,76
weavecount_screener_h1_h4_v1|EURGBP.r|H4|W3?|2026-06-08 08:00:00,EURGBP.r,Forex Majors,H4,2,W2,2026-06-04 16:00:00,0.86562,pivot,high,77
weavecount_screener_h1_h4_v1|EURGBP.r|H4|W3?|2026-06-08 08:00:00,EURGBP.r,Forex Majors,H4,3,W3?,2026-06-08 08:00:00,0.86386,latest,,
weavecount_screener_h1_h4_v1|EURJPY.r|H1|W5?|2026-06-08 14:00:00,EURJPY.r,Forex Majors,H1,0,origen,2026-06-02 15:00:00,186.2,pivot,high,40
weavecount_screener_h1_h4_v1|EURJPY.r|H1|W5?|2026-06-08 14:00:00,EURJPY.r,Forex Majors,H1,1,W1,2026-06-03 11:00:00,185.115,pivot,low,41
weavecount_screener_h1_h4_v1|EURJPY.r|H1|W5?|2026-06-08 14:00:00,EURJPY.r,Forex Majors,H1,2,W2,2026-06-04 17:00:00,186.11,pivot,high,42
weavecount_screener_h1_h4_v1|EURJPY.r|H1|W5?|2026-06-08 14:00:00,EURJPY.r,Forex Majors,H1,3,W3,2026-06-08 00:00:00,184.076,pivot,low,43
weavecount_screener_h1_h4_v1|EURJPY.r|H1|W5?|2026-06-08 14:00:00,EURJPY.r,Forex Majors,H1,4,W4,2026-06-08 08:00:00,184.994,pivot,high,44
weavecount_screener_h1_h4_v1|EURJPY.r|H1|W5?|2026-06-08 14:00:00,EURJPY.r,Forex Majors,H1,5,W5?,2026-06-08 14:00:00,184.546,latest,,
weavecount_screener_h1_h4_v1|EURJPY.r|H4|W4?|2026-06-08 08:00:00,EURJPY.r,Forex Majors,H4,0,origen,2026-05-29 08:00:00,185.183,pivot,low,70
weavecount_screener_h1_h4_v1|EURJPY.r|H4|W4?|2026-06-08 08:00:00,EURJPY.r,Forex Majors,H4,1,W1,2026-06-02 12:00:00,186.2,pivot,high,71
weavecount_screener_h1_h4_v1|EURJPY.r|H4|W4?|2026-06-08 08:00:00,EURJPY.r,Forex Majors,H4,2,W2,2026-06-04 04:00:00,185.328,pivot,low,72
