candidate_id,source_scope,resolved_market_group,symbol,timeframe,swing_degree,review_category,phase257_policy_bucket,phase257_score,prominence_vs_window,duration_vs_window,relative_structure_size,scale_fit_label,prominence_policy_label,chart_path,example_id,metrics_available,metrics_unavailable_reason,visual_window_prominence,last_n_bars_prominence_120,last_n_bars_prominence_240,last_n_bars_prominence_480,last_n_bars_prominence_960,last_n_bars_prominence_primary,major_context_prominence,major_context_status,robust_window_prominence_p05_p95,robust_window_prominence_p10_p90,atr_normalized_count_size,robust_improvement_ratio_p05_p95,last_n_improvement_ratio,atr_14_at_end,count_window_range_recomputed,visible_window_range_recomputed,robust_window_range_p05_p95,robust_window_range_p10_p90,count_bars_recomputed,visible_window_bars_recomputed,last_n_primary,offline_metric_note,group_percentile_prominence,symbol_percentile_prominence,group_percentile_robust_prominence,symbol_percentile_robust_prominence,direction,phase256_policy_bucket,phase256_score,phase256_prominence_action,phase256_ready_for_expansion,phase256_adjustment_reason,context_must_not_rescue_bad_count,ema_htf_policy_label,ewo_policy_label,phase257_policy_warnings,phase257_policy_reasons,diagnostic_only,expansion_origin,phase256_policy_bucket_exact,phase256_score_exact,phase256_prominence_action_exact,phase256_ready_for_expansion_exact,phase256_policy_source,symbol_timeframe_degree_family_size,group_timeframe_degree_family_size,percentile_scope_used,robust_prominence_percentile,percentile_family_size,percentile_confidence
partial_123_exp257_forex_majors_audcadr_h4_major_partial123_006,h4_d1,Forex Majors,AUDCAD.r,H4,major,partial_123,exclude_from_guided_search,0.0,0.164652,0.057273,small,not_applicable,prominence_not_applicable,,exp257_forex_majors_audcadr_h4,True,,0.1646518916498767,0.9722405816259032,0.909147095179229,0.909147095179229,,0.909147095179229,,not_available,0.1982453066670261,0.2160820259709735,6.8418604651163015,1.2040268999070112,5.521631644004921,0.0021499999999999,0.01471,0.08934,0.0742009999999999,0.068076,63,1100,240.0,offline_diagnostic_not_live_rule,0.1875,0.1875,0.1875,0.1875,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_correction_context,ewo_unclear_or_unavailable,partial_123_is_provisional_context_only; major is higher-degree context; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; htf_conflict_warning; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,new_controlled_h4_d1_by_market_group,,,,,phase257_phase256_compatible_expansion,8,8,symbol_timeframe_degree,0.1875,8,good
partial_123_exp257_metals_xageurr_h4_major_partial123_002,h4_d1,Metals,XAGEUR.r,H4,major,partial_123,exclude_from_guided_search,0.0,0.038776,0.055455,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_7_market_stratified_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_stratified\charts\partials\022_partial_123_exp257_metals_xageurr_h4_major_partial123_002.png,exp257_metals_xageurr_h4,True,,0.0387762262297382,0.8309774436090233,0.8309774436090233,0.8309774436090233,,0.8309774436090233,,not_available,0.0576280519090466,0.0651950779249891,11.862005519779258,1.4861696846829942,21.43007518796993,0.2329285714285706,2.7630000000000017,71.255,47.94539999999998,42.38050000000002,61,1100,240.0,offline_diagnostic_not_live_rule,0.4,0.4,0.4,0.4,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,partial_123_is_provisional_context_only; major is higher-degree context; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,new_controlled_h4_d1_by_market_group,,,,,phase257_phase256_compatible_expansion,5,5,symbol_timeframe_degree,0.4,5,good
partial_123_exp257_index_aus200_h4_major_partial123_002,h4_d1,Index,AUS200,H4,major,partial_123,exclude_from_guided_search,0.0,0.29659,0.075455,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_7_market_stratified_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_stratified\charts\partials\023_partial_123_exp257_index_aus200_h4_major_partial123_002.png,exp257_index_aus200_h4,True,,0.2965899705014734,0.9169372195673569,0.9169372195673569,0.9169372195673569,,0.9169372195673569,,not_available,0.5015643956324602,0.592645685777067,7.300912863070532,1.691103697081923,3.091598876445491,34.428571428571296,251.3599999999988,847.5,501.152,424.1319999999996,83,1100,240.0,offline_diagnostic_not_live_rule,0.4,0.4,0.4,0.4,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,partial_123_is_provisional_context_only; major is higher-degree context; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,new_controlled_h4_d1_by_market_group,,,,,phase257_phase256_compatible_expansion,5,5,symbol_timeframe_degree,0.4,5,good
partial_123_exp257_forex_majors_audcadr_h4_major_partial123_008,h4_d1,Forex Majors,AUDCAD.r,H4,major,partial_123,exclude_from_guided_search,0.0,0.371278,0.155455,balanced,not_applicable,prominence_not_applicable,,exp257_forex_majors_audcadr_h4,True,,0.3712782628162077,1.0250309023485775,0.9581166955517056,0.919091160986422,,0.9581166955517056,,not_available,0.4470290157814591,0.4872495446265941,14.69092059474855,1.2040268999070112,2.580589254766035,0.0022578571428571,0.03317,0.08934,0.0742009999999999,0.068076,171,1100,240.0,offline_diagnostic_not_live_rule,0.5625,0.5625,0.5625,0.5625,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,partial_123_is_provisional_context_only; major is higher-degree context; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,new_controlled_h4_d1_by_market_group,,,,,phase257_phase256_compatible_expansion,8,8,symbol_timeframe_degree,0.5625,8,good
abc_exp257_forex_majors_audcadr_h4_intermediate_abc_004,h4_d1,Forex Majors,AUDCAD.r,H4,intermediate,abc,exclude_from_guided_search,0.0,0.148758,0.029091,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_7_market_stratified_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_stratified\charts\abc\025_abc_exp257_forex_majors_audcadr_h4_intermediate_abc_004.png,exp257_forex_majors_audcadr_h4,True,,0.148757555406313,0.8519230769230752,0.8519230769230752,0.8519230769230752,,0.8519230769230752,,not_available,0.1791080982736086,0.1952229860743877,7.161662817551975,1.2040268999070112,5.726923076923061,0.0018557142857142,0.01329,0.08934,0.0742009999999999,0.068076,32,1100,240.0,offline_diagnostic_not_live_rule,0.4375,0.4375,0.4375,0.4375,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_correction_context,ewo_unclear_or_unavailable,abc_requires_parent_context; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; htf_conflict_warning; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,new_controlled_h4_d1_by_market_group,,,,,phase257_phase256_compatible_expansion,8,8,symbol_timeframe_degree,0.4375,8,good
abc_exp257_metals_xageurr_h4_intermediate_abc_002,h4_d1,Metals,XAGEUR.r,H4,intermediate,abc,exclude_from_guided_search,0.0,0.038776,0.055455,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_7_market_stratified_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_stratified\charts\abc\026_abc_exp257_metals_xageurr_h4_intermediate_abc_002.png,exp257_metals_xageurr_h4,True,,0.0387762262297382,0.8309774436090233,0.8309774436090233,0.8309774436090233,,0.8309774436090233,,not_available,0.0576280519090466,0.0651950779249891,11.862005519779258,1.4861696846829942,21.43007518796993,0.2329285714285706,2.7630000000000017,71.255,47.94539999999998,42.38050000000002,61,1100,240.0,offline_diagnostic_not_live_rule,0.6,0.6,0.6,0.6,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,abc_requires_parent_context; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,new_controlled_h4_d1_by_market_group,,,,,phase257_phase256_compatible_expansion,5,5,symbol_timeframe_degree,0.6,5,good
abc_exp257_index_aus200_h4_intermediate_abc_002,h4_d1,Index,AUS200,H4,intermediate,abc,exclude_from_guided_search,0.0,0.149947,0.021818,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_7_market_stratified_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_stratified\charts\abc\027_abc_exp257_index_aus200_h4_intermediate_abc_002.png,exp257_index_aus200_h4,True,,0.1499469026548671,1.0,1.0,1.0,,1.0,,not_available,0.2535757614456291,0.2996237020550207,3.6415588668740537,1.6911036970819229,6.669027384324838,34.89714285714308,127.07999999999991,847.5,501.152,424.1319999999996,24,1100,240.0,offline_diagnostic_not_live_rule,0.4,0.4,0.4,0.4,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,abc_requires_parent_context; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,new_controlled_h4_d1_by_market_group,,,,,phase257_phase256_compatible_expansion,5,5,symbol_timeframe_degree,0.4,5,good
abc_exp257_forex_majors_audcadr_h4_intermediate_abc_010,h4_d1,Forex Majors,AUDCAD.r,H4,intermediate,abc,exclude_from_guided_search,0.0,0.110477,0.038182,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_7_market_stratified_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_stratified\charts\abc\028_abc_exp257_forex_majors_audcadr_h4_intermediate_abc_010.png,exp257_forex_majors_audcadr_h4,True,,0.110476830087306,0.7136659436008624,0.6326923076923011,0.6326923076923011,,0.6326923076923011,,not_available,0.1330170752415727,0.1449850167459887,4.748453608247407,1.2040268999070112,5.726923076923061,0.0020785714285714,0.0098699999999999,0.08934,0.0742009999999999,0.068076,42,1100,240.0,offline_diagnostic_not_live_rule,0.125,0.125,0.125,0.125,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_correction_context,ewo_unclear_or_unavailable,abc_requires_parent_context; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; htf_conflict_warning; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,new_controlled_h4_d1_by_market_group,,,,,phase257_phase256_compatible_expansion,8,8,symbol_timeframe_degree,0.125,8,good
abc_exp257_forex_majors_audcadr_h4_minor_abc_002,h4_d1,Forex Majors,AUDCAD.r,H4,minor,abc,exclude_from_guided_search,0.0,0.174614,0.031818,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_7_market_stratified_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_stratified\charts\abc\029_abc_exp257_forex_majors_audcadr_h4_minor_abc_002.png,exp257_forex_majors_audcadr_h4,True,,0.1746138347884491,1.0,1.0,1.0,,1.0,,not_available,0.2102397541812113,0.2291556495681305,6.7407407407407,1.2040268999070112,5.726923076923061,0.0023142857142857,0.0156,0.08934,0.0742009999999999,0.068076,35,1100,240.0,offline_diagnostic_not_live_rule,0.5625,0.5625,0.5625,0.5625,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_transition_support,ewo_unclear_or_unavailable,abc_requires_parent_context; minor is substructure; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; htf_conflict_warning; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,new_controlled_h4_d1_by_market_group,,,,,phase257_phase256_compatible_expansion,8,8,symbol_timeframe_degree,0.5625,8,good
abc_exp257_metals_xageurr_h4_minor_abc_002,h4_d1,Metals,XAGEUR.r,H4,minor,abc,exclude_from_guided_search,0.0,0.043295,0.044545,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_7_market_stratified_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_stratified\charts\abc\030_abc_exp257_metals_xageurr_h4_minor_abc_002.png,exp257_metals_xageurr_h4,True,,0.0432952073538698,0.9853082082401792,0.9853082082401792,0.9853082082401792,,0.9853082082401792,,not_available,0.0643440246613856,0.072792911834452,9.818140486474196,1.4861696846829942,22.757904822740365,0.3142142857142855,3.0849999999999973,71.255,47.94539999999998,42.38050000000002,49,1100,240.0,offline_diagnostic_not_live_rule,0.7,0.7,0.7,0.7,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,abc_requires_parent_context; minor is substructure; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,new_controlled_h4_d1_by_market_group,,,,,phase257_phase256_compatible_expansion,5,5,symbol_timeframe_degree,0.7,5,good
abc_exp257_index_aus200_h4_minor_abc_002,h4_d1,Index,AUS200,H4,minor,abc,exclude_from_guided_search,0.0,0.149947,0.021818,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_7_market_stratified_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_stratified\charts\abc\031_abc_exp257_index_aus200_h4_minor_abc_002.png,exp257_index_aus200_h4,True,,0.1499469026548671,1.0,1.0,1.0,,1.0,,not_available,0.2535757614456291,0.2996237020550207,3.6415588668740537,1.6911036970819229,6.669027384324838,34.89714285714308,127.07999999999991,847.5,501.152,424.1319999999996,24,1100,240.0,offline_diagnostic_not_live_rule,0.5,0.5,0.5,0.5,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,abc_requires_parent_context; minor is substructure; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,new_controlled_h4_d1_by_market_group,,,,,phase257_phase256_compatible_expansion,5,5,symbol_timeframe_degree,0.5,5,good
abc_exp257_forex_majors_audcadr_h4_minor_abc_005,h4_d1,Forex Majors,AUDCAD.r,H4,minor,abc,exclude_from_guided_search,0.0,0.162861,0.023636,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_7_market_stratified_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_stratified\charts\abc\032_abc_exp257_forex_majors_audcadr_h4_minor_abc_005.png,exp257_forex_majors_audcadr_h4,True,,0.162860980523842,0.9326923076923084,0.9326923076923084,0.9326923076923084,,0.9326923076923084,,not_available,0.1960890014959376,0.2137317116164295,5.860184119677795,1.2040268999070112,5.726923076923062,0.0024828571428571,0.01455,0.08934,0.0742009999999999,0.068076,26,1100,240.0,offline_diagnostic_not_live_rule,0.1875,0.1875,0.1875,0.1875,bearish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,False,ema_htf_misleading_warning,ewo_unclear_or_unavailable,abc_requires_parent_context; minor is substructure; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; htf_conflict_warning,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,new_controlled_h4_d1_by_market_group,,,,,phase257_phase256_compatible_expansion,8,8,symbol_timeframe_degree,0.1875,8,good
abc_exp257_forex_majors_audcadr_h4_major_abc_006,h4_d1,Forex Majors,AUDCAD.r,H4,major,abc,exclude_from_guided_search,0.0,0.164652,0.057273,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_7_market_stratified_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_stratified\charts\abc\033_abc_exp257_forex_majors_audcadr_h4_major_abc_006.png,exp257_forex_majors_audcadr_h4,True,,0.1646518916498767,0.9722405816259032,0.909147095179229,0.909147095179229,,0.909147095179229,,not_available,0.1982453066670261,0.2160820259709735,6.8418604651163015,1.2040268999070112,5.521631644004921,0.0021499999999999,0.01471,0.08934,0.0742009999999999,0.068076,63,1100,240.0,offline_diagnostic_not_live_rule,0.1875,0.1875,0.1875,0.1875,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_correction_context,ewo_unclear_or_unavailable,abc_requires_parent_context; major is higher-degree context; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; htf_conflict_warning; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,new_controlled_h4_d1_by_market_group,,,,,phase257_phase256_compatible_expansion,8,8,symbol_timeframe_degree,0.1875,8,good
abc_exp257_metals_xageurr_h4_major_abc_002,h4_d1,Metals,XAGEUR.r,H4,major,abc,exclude_from_guided_search,0.0,0.038776,0.055455,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_7_market_stratified_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_stratified\charts\abc\034_abc_exp257_metals_xageurr_h4_major_abc_002.png,exp257_metals_xageurr_h4,True,,0.0387762262297382,0.8309774436090233,0.8309774436090233,0.8309774436090233,,0.8309774436090233,,not_available,0.0576280519090466,0.0651950779249891,11.862005519779258,1.4861696846829942,21.43007518796993,0.2329285714285706,2.7630000000000017,71.255,47.94539999999998,42.38050000000002,61,1100,240.0,offline_diagnostic_not_live_rule,0.4,0.4,0.4,0.4,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,abc_requires_parent_context; major is higher-degree context; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,new_controlled_h4_d1_by_market_group,,,,,phase257_phase256_compatible_expansion,5,5,symbol_timeframe_degree,0.4,5,good
abc_exp257_index_aus200_h4_major_abc_002,h4_d1,Index,AUS200,H4,major,abc,exclude_from_guided_search,0.0,0.29659,0.075455,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_7_market_stratified_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_stratified\charts\abc\035_abc_exp257_index_aus200_h4_major_abc_002.png,exp257_index_aus200_h4,True,,0.2965899705014734,0.9169372195673569,0.9169372195673569,0.9169372195673569,,0.9169372195673569,,not_available,0.5015643956324602,0.592645685777067,7.300912863070532,1.691103697081923,3.091598876445491,34.428571428571296,251.3599999999988,847.5,501.152,424.1319999999996,83,1100,240.0,offline_diagnostic_not_live_rule,0.4,0.4,0.4,0.4,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,abc_requires_parent_context; major is higher-degree context; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,new_controlled_h4_d1_by_market_group,,,,,phase257_phase256_compatible_expansion,5,5,symbol_timeframe_degree,0.4,5,good
